districtNumber;districtName;orderList;name;age;votes;nomParty;minor
34;Západoèeskı;6;Bureš František;25;429;KDU-ÈSL;0
34;Západoèeskı;7;Malásek Bøetislav;50;303;KDU-ÈSL;0
34;Západoèeskı;8;Koutská Dagmar;64;483;KDU-ÈSL;0
34;Západoèeskı;9;Volf Miroslav;49;209;KDU-ÈSL;0
34;Západoèeskı;10;Luptáková Vìra;30;428;KDU-ÈSL;0
34;Západoèeskı;11;Hochmanová Jana;50;276;KDU-ÈSL;0
34;Západoèeskı;12;Bandyová Marta;52;306;KDU-ÈSL;0
34;Západoèeskı;13;Škrábek Karel;59;359;KDU-ÈSL;0
34;Západoèeskı;14;Lodr Jiøí;36;1 263;KDU-ÈSL;0
34;Západoèeskı;15;Hájek Milan;38;489;KDU-ÈSL;0
34;Západoèeskı;16;Stradiot Josef;31;311;KDU-ÈSL;0
34;Západoèeskı;17;Lašek Alois;59;479;KDU-ÈSL;0
34;Západoèeskı;18;Boèek Pavel;37;854;KDU-ÈSL;0
34;Západoèeskı;19;Èerník Blaej;52;376;KDU-ÈSL;0
34;Západoèeskı;20;Vanìk Pavel;44;381;KDU-ÈSL;0
34;Západoèeskı;21;Kubica Jaroslav;43;213;KDU-ÈSL;0
34;Západoèeskı;22;Preisler František;69;129;KDU-ÈSL;0
34;Západoèeskı;23;Veverka Antonín;49;349;KDU-ÈSL;0
34;Západoèeskı;24;Hrubı Jaroslav;50;112;KDU-ÈSL;0
34;Západoèeskı;25;Samko Arpád;37;112;KDU-ÈSL;0
35;Severoèeskı;1;Tollner Pavel;49;1 273;KDU-ÈSL;0
35;Severoèeskı;2;Plánièka Pavel;42;978;KDU-ÈSL;0
35;Severoèeskı;3;Hrdı Karel;55;507;KDU-ÈSL;0
35;Severoèeskı;4;Pištìková Dagmar;41;906;KDU-ÈSL;0
35;Severoèeskı;5;Macek Josef;49;631;KDU-ÈSL;0
35;Severoèeskı;6;Haringer Jiøí;59;404;KDU-ÈSL;0
35;Severoèeskı;7;Müller Miloslav;36;612;KDU-ÈSL;0
35;Severoèeskı;8;Matyáš Martin;34;279;KDU-ÈSL;0
35;Severoèeskı;9;Koutskı Jaroslav;45;360;KDU-ÈSL;0
35;Severoèeskı;10;Poupa Vladimír;53;450;KDU-ÈSL;0
35;Severoèeskı;11;Koòaøík František;51;307;KDU-ÈSL;0
35;Severoèeskı;12;Veselka Jiøí;53;140;KDU-ÈSL;0
35;Severoèeskı;13;Škodová Dagmar;55;322;KDU-ÈSL;0
35;Severoèeskı;14;Chaloupek Tomáš;49;305;KDU-ÈSL;0
35;Severoèeskı;15;Málek Jiøí;50;245;KDU-ÈSL;0
35;Severoèeskı;16;Chodová Libuše;46;270;KDU-ÈSL;0
35;Severoèeskı;17;Body Ladislav;49;1 318;KDU-ÈSL;0
35;Severoèeskı;18;Kubišta Alois;48;383;KDU-ÈSL;0
35;Severoèeskı;19;Šourek Petr;53;339;KDU-ÈSL;0
35;Severoèeskı;20;Šmilauerová Rita;23;178;KDU-ÈSL;0
35;Severoèeskı;21;Ernygrová Dana;33;189;KDU-ÈSL;0
35;Severoèeskı;22;Henke Bøenìk;48;57;KDU-ÈSL;0
35;Severoèeskı;23;Háp František;60;51;KDU-ÈSL;0
35;Severoèeskı;24;alud Tomáš;72;106;KDU-ÈSL;0
35;Severoèeskı;25;Hrnèíøová Marie;51;205;KDU-ÈSL;0
35;Severoèeskı;26;Koøínek Jiøí;41;67;KDU-ÈSL;0
35;Severoèeskı;27;Voseckı Jiøí;46;37;KDU-ÈSL;0
35;Severoèeskı;28;Kušnír Anton;50;86;KDU-ÈSL;0
35;Severoèeskı;29;Èíek Jan;32;121;KDU-ÈSL;0
35;Severoèeskı;30;Kalous Pavel;34;202;KDU-ÈSL;0
35;Severoèeskı;31;Batala Martin;35;70;KDU-ÈSL;0
35;Severoèeskı;32;Brabcová Eva;29;153;KDU-ÈSL;0
35;Severoèeskı;33;Sedlár Martin;34;130;KDU-ÈSL;0
35;Severoèeskı;34;Benedová Svìtlana;27;349;KDU-ÈSL;0
35;Severoèeskı;35;Barák František;43;141;KDU-ÈSL;0
36;Vıchodoèeskı;1;Lux Josef;42;10 555;KDU-ÈSL;0
36;Vıchodoèeskı;2;Vıbornı Miloslav;46;7 432;KDU-ÈSL;0
36;Vıchodoèeskı;3;Severa Pavel;33;4 276;KDU-ÈSL;0
36;Vıchodoèeskı;4;Havlíèek Jiøí;41;1 519;KDU-ÈSL;0
36;Vıchodoèeskı;5;Málek Jan;38;1 390;KDU-ÈSL;0
36;Vıchodoèeskı;6;Vaòková Marie;50;1 828;KDU-ÈSL;0
36;Vıchodoèeskı;7;Lukáš Vìnceslav;55;547;KDU-ÈSL;0
36;Vıchodoèeskı;8;Hanuš Jiøí;50;1 086;KDU-ÈSL;0
36;Vıchodoèeskı;9;Derner Vladimír;41;948;KDU-ÈSL;0
36;Vıchodoèeskı;10;Pùlpán Zdenìk;55;2 091;KDU-ÈSL;0
36;Vıchodoèeskı;11;Forbelskı Pavel;30;683;KDU-ÈSL;0
36;Vıchodoèeskı;12;Šebrle Jan;44;715;KDU-ÈSL;0
36;Vıchodoèeskı;13;Kopeckı Jan;49;530;KDU-ÈSL;0
36;Vıchodoèeskı;14;Jirásko Jaroslav;31;874;KDU-ÈSL;0
36;Vıchodoèeskı;15;Macela Miloslav;27;495;KDU-ÈSL;0
36;Vıchodoèeskı;16;Filip Zdenìk;56;655;KDU-ÈSL;0
36;Vıchodoèeskı;17;Nosek Václav;46;483;KDU-ÈSL;0
36;Vıchodoèeskı;18;Maléø Emil;47;440;KDU-ÈSL;0
36;Vıchodoèeskı;19;Kotlár Václav;40;334;KDU-ÈSL;0
36;Vıchodoèeskı;20;Jílek Václav;31;302;KDU-ÈSL;0
36;Vıchodoèeskı;21;Lhota Josef;73;200;KDU-ÈSL;0
36;Vıchodoèeskı;22;Pilaø Radek;30;241;KDU-ÈSL;0
36;Vıchodoèeskı;23;Jirásko Tomáš;28;332;KDU-ÈSL;0
36;Vıchodoèeskı;24;Kováø Jan;39;199;KDU-ÈSL;0
36;Vıchodoèeskı;25;Kotek Miloslav;49;271;KDU-ÈSL;0
36;Vıchodoèeskı;26;Kubínek Jiøí;41;295;KDU-ÈSL;0
36;Vıchodoèeskı;27;Jirava Pavel;51;223;KDU-ÈSL;0
36;Vıchodoèeskı;28;Panenka Josef;63;227;KDU-ÈSL;0
36;Vıchodoèeskı;29;Pelán Karel;33;314;KDU-ÈSL;0
36;Vıchodoèeskı;30;Bukovskı Vladimír;44;190;KDU-ÈSL;0
36;Vıchodoèeskı;31;Ulrich Pavel;32;233;KDU-ÈSL;0
36;Vıchodoèeskı;32;Kotìra Jaromír;38;127;KDU-ÈSL;0
36;Vıchodoèeskı;33;Klièková Marie;52;277;KDU-ÈSL;0
36;Vıchodoèeskı;34;Krausová Barbora;35;473;KDU-ÈSL;0
36;Vıchodoèeskı;35;Semerák Jan;51;146;KDU-ÈSL;0
36;Vıchodoèeskı;36;Jebavá Štìpánka;52;275;KDU-ÈSL;0
37;Jihomoravskı;1;Kasal Jan;46;14 782;KDU-ÈSL;0
37;Jihomoravskı;2;Karas Jiøí;55;7 301;KDU-ÈSL;0
37;Jihomoravskı;3;Šustr Ladislav;54;5 737;KDU-ÈSL;0
37;Jihomoravskı;4;Šojdrová Michaela;34;5 233;KDU-ÈSL;0
37;Jihomoravskı;5;Ambrozek Libor;31;4 043;KDU-ÈSL;0
37;Jihomoravskı;6;Grùza Jan;40;3 655;KDU-ÈSL;0
37;Jihomoravskı;7;Borák Josef;40;3 463;KDU-ÈSL;0
37;Jihomoravskı;8;Škopík Jan;52;2 498;KDU-ÈSL;0
37;Jihomoravskı;9;Navrátil Augustin;69;3 433;KDU-ÈSL;0
37;Jihomoravskı;10;Gabriel Petr;45;1 613;KDU-ÈSL;0
37;Jihomoravskı;11;Plíšek Martin;23;1 610;KDU-ÈSL;0
37;Jihomoravskı;12;Hovorka Ludvík;35;2 056;KDU-ÈSL;0
37;Jihomoravskı;13;Malı Radomír;51;2 493;KDU-ÈSL;0
37;Jihomoravskı;14;Bìlehrádek Jiøí;47;2 025;KDU-ÈSL;0
37;Jihomoravskı;15;Bednáø Josef;41;914;KDU-ÈSL;0
37;Jihomoravskı;16;Adamec František;46;1 627;KDU-ÈSL;0
37;Jihomoravskı;17;Salajka Václav;33;1 933;KDU-ÈSL;0
37;Jihomoravskı;18;Schneider Jaromír;58;1 338;KDU-ÈSL;0
37;Jihomoravskı;19;Cacková Marie;32;1 105;KDU-ÈSL;0
37;Jihomoravskı;20;Sníek Tomáš;45;1 368;KDU-ÈSL;0
37;Jihomoravskı;21;Kubíèková Milada;55;934;KDU-ÈSL;0
37;Jihomoravskı;22;Dobeš Alois;43;754;KDU-ÈSL;0
37;Jihomoravskı;23;Vaculík Josef;41;1 358;KDU-ÈSL;0
37;Jihomoravskı;24;Hrnèiøíková Marie;45;1 107;KDU-ÈSL;0
37;Jihomoravskı;25;Šalanda Zdenìk;33;936;KDU-ÈSL;0
37;Jihomoravskı;26;Šustr Pavel;43;523;KDU-ÈSL;0
37;Jihomoravskı;27;Hrabálek Václav;43;605;KDU-ÈSL;0
37;Jihomoravskı;28;Sedlák Tomáš;37;986;KDU-ÈSL;0
37;Jihomoravskı;29;Baldrian František;50;442;KDU-ÈSL;0
37;Jihomoravskı;30;Scheibová Marie;48;358;KDU-ÈSL;0
37;Jihomoravskı;31;Slavík František;46;729;KDU-ÈSL;0
37;Jihomoravskı;32;Šmíd Lubomír;38;243;KDU-ÈSL;0
37;Jihomoravskı;33;Studeník Pavel;37;619;KDU-ÈSL;0
37;Jihomoravskı;34;Koráb Jan;47;465;KDU-ÈSL;0
37;Jihomoravskı;35;Èernı Jaromír;51;492;KDU-ÈSL;0
37;Jihomoravskı;36;Holík Jan;53;647;KDU-ÈSL;0
37;Jihomoravskı;37;Lamparter Michal;34;496;KDU-ÈSL;0
37;Jihomoravskı;38;Pospíšil Ladislav;48;234;KDU-ÈSL;0
37;Jihomoravskı;39;Èernı Vít;21;473;KDU-ÈSL;0
37;Jihomoravskı;40;Holomek Jan;45;360;KDU-ÈSL;0
37;Jihomoravskı;41;Kalèík Josef;41;441;KDU-ÈSL;0
37;Jihomoravskı;42;Slavotínek Rostislav;54;342;KDU-ÈSL;0
37;Jihomoravskı;43;Horòák Josef;41;327;KDU-ÈSL;0
37;Jihomoravskı;44;Böhme Mario;25;303;KDU-ÈSL;0
37;Jihomoravskı;45;Nohel Jaromír;40;138;KDU-ÈSL;0
37;Jihomoravskı;46;Doleal Ludvík;53;172;KDU-ÈSL;0
37;Jihomoravskı;47;Slavotínek Ivo;50;403;KDU-ÈSL;0
37;Jihomoravskı;48;Nedomanskı Leopold;58;284;KDU-ÈSL;0
37;Jihomoravskı;49;Baèák Alois;51;204;KDU-ÈSL;0
37;Jihomoravskı;50;Chalánek Tomáš;41;212;KDU-ÈSL;0
37;Jihomoravskı;51;Šimoník Jan;61;93;KDU-ÈSL;0
37;Jihomoravskı;52;Pešek Pavel;41;248;KDU-ÈSL;0
37;Jihomoravskı;53;Horkı Antonín;36;228;KDU-ÈSL;0
37;Jihomoravskı;54;Pokornı František;47;255;KDU-ÈSL;0
37;Jihomoravskı;55;Janík František;55;215;KDU-ÈSL;0
37;Jihomoravskı;56;Kousal Petr;44;47;KDU-ÈSL;0
37;Jihomoravskı;57;Zeman Pavel;62;84;KDU-ÈSL;0
37;Jihomoravskı;58;Gui Zdenìk;48;42;KDU-ÈSL;0
37;Jihomoravskı;59;Mikula Vladimír;64;298;KDU-ÈSL;0
37;Jihomoravskı;60;Zouhar Ladislav;36;690;KDU-ÈSL;0
38;Severomoravskı;1;Holáò Vilém;59;9 018;KDU-ÈSL;0
38;Severomoravskı;2;Kvapil Tomáš;42;6 529;KDU-ÈSL;0
38;Severomoravskı;3;Šafaøík Pavel;44;4 287;KDU-ÈSL;0
38;Severomoravskı;4;Müllerová Ludmila;43;5 242;KDU-ÈSL;0
38;Severomoravskı;5;Kopøiva Jaroslav;37;2 504;KDU-ÈSL;0
38;Severomoravskı;6;Jurková Pavla;49;1 722;KDU-ÈSL;0
38;Severomoravskı;7;Foltın Ivan;53;1 659;KDU-ÈSL;0
38;Severomoravskı;8;Carbol Jiøí;39;1 790;KDU-ÈSL;0
38;Severomoravskı;9;Chamráth Rudolf;37;2 204;KDU-ÈSL;0
38;Severomoravskı;10;Procházka Vladimír;51;1 057;KDU-ÈSL;0
38;Severomoravskı;11;Šopek Jiøí;23;993;KDU-ÈSL;0
38;Severomoravskı;12;Adamec Petr;39;1 667;KDU-ÈSL;0
38;Severomoravskı;13;Vícha Josef;48;1 755;KDU-ÈSL;0
38;Severomoravskı;14;Prusek Josef;36;1 073;KDU-ÈSL;0
38;Severomoravskı;15;Švejnoha Václav;61;673;KDU-ÈSL;0
38;Severomoravskı;16;Novotná Milena;50;718;KDU-ÈSL;0
38;Severomoravskı;17;Pavelová Jana;57;1 534;KDU-ÈSL;0
38;Severomoravskı;18;Maliòák František;34;1 497;KDU-ÈSL;0
38;Severomoravskı;19;Lukša Pavol;35;584;KDU-ÈSL;0
38;Severomoravskı;20;Breník Jan;52;514;KDU-ÈSL;0
38;Severomoravskı;21;Horák Pavel;33;963;KDU-ÈSL;0
38;Severomoravskı;22;Mikušek Václav;51;1 079;KDU-ÈSL;0
38;Severomoravskı;23;Kotásek Jiøí;51;424;KDU-ÈSL;0
38;Severomoravskı;24;Janek Alois;39;540;KDU-ÈSL;0
38;Severomoravskı;25;Èunek Jiøí;39;1 061;KDU-ÈSL;0
38;Severomoravskı;26;Praák Zbynìk;43;1 239;KDU-ÈSL;0
38;Severomoravskı;27;Monsport Jan;54;318;KDU-ÈSL;0
38;Severomoravskı;28;Gongol Jaroslav;42;344;KDU-ÈSL;0
38;Severomoravskı;29;Wessely Pavel;56;402;KDU-ÈSL;0
38;Severomoravskı;30;Racek Ilja;48;616;KDU-ÈSL;0
38;Severomoravskı;31;Ondruš Jindøich;33;641;KDU-ÈSL;0
38;Severomoravskı;32;Jeík Ferdinand;55;374;KDU-ÈSL;0
38;Severomoravskı;33;Pitrun Stanislav;51;437;KDU-ÈSL;0
38;Severomoravskı;34;Servus Bohumil;46;360;KDU-ÈSL;0
38;Severomoravskı;35;Bell Zdenìk;44;119;KDU-ÈSL;0
38;Severomoravskı;36;Zápecová Marie;50;612;KDU-ÈSL;0
38;Severomoravskı;37;Kudìlka Josef;47;188;KDU-ÈSL;0
38;Severomoravskı;38;Stavinoha Karel;51;197;KDU-ÈSL;0
38;Severomoravskı;39;Dudík Karel;37;253;KDU-ÈSL;0
38;Severomoravskı;40;Kalman Vít;51;388;KDU-ÈSL;0
38;Severomoravskı;41;Rabinskı Karel;41;256;KDU-ÈSL;0
38;Severomoravskı;42;Hlavaèka Petr;30;213;KDU-ÈSL;0
38;Severomoravskı;43;Mlèoch František;55;200;KDU-ÈSL;0
38;Severomoravskı;44;Vondráèek Petr;40;713;KDU-ÈSL;0
38;Severomoravskı;45;Matuška Vladimír;63;499;KDU-ÈSL;0
38;Severomoravskı;46;Zitka Pavel;48;145;KDU-ÈSL;0
38;Severomoravskı;47;Marcol Vít;47;404;KDU-ÈSL;0
38;Severomoravskı;48;Štìtina Marián;56;212;KDU-ÈSL;0
38;Severomoravskı;49;Fójcik Vavøinec;38;2 642;KDU-ÈSL;0
38;Severomoravskı;50;Škoda Ladislav;51;166;KDU-ÈSL;0
38;Severomoravskı;51;Hluchník Vilém;42;526;KDU-ÈSL;0
38;Severomoravskı;52;Hasal Jaromír;32;138;KDU-ÈSL;0
38;Severomoravskı;53;Kutáè Pavel;63;182;KDU-ÈSL;0
38;Severomoravskı;54;Gelnar Vladimír;47;185;KDU-ÈSL;0
38;Severomoravskı;55;Šnevajs Ladislav;36;309;KDU-ÈSL;0
31;Praha;1;Kudyn Milan;49;181;NEZ;1
31;Praha;2;Mrázek Jiøí;46;79;NEZ;1
31;Praha;3;Sopko Bruno;57;100;NEZ;1
31;Praha;4;Pauer Jaroslav;58;65;NEZ;1
31;Praha;5;Novák Jiøí;57;43;NEZ;1
31;Praha;6;Šesták Jaroslav;59;69;NEZ;1
31;Praha;7;Maureryová Eva;50;52;NEZ;1
31;Praha;8;Venclík Vlastimil;55;151;NEZ;1
31;Praha;9;Halíková Boena;46;45;NEZ;1
31;Praha;10;Grée Leona;45;56;NEZ;1
31;Praha;11;Navrátil Petr;34;71;NEZ;1
31;Praha;12;Freud Eugen;48;25;NEZ;1
31;Praha;13;Techlovskı Tomáš;26;31;NEZ;1
31;Praha;14;Øíha Martin;52;38;NEZ;1
31;Praha;15;Vìtvièka Václav;60;212;NEZ;1
31;Praha;16;Konvalinka Zdenìk;28;24;NEZ;1
31;Praha;17;Chren Dominik;57;17;NEZ;1
31;Praha;18;Bubník Gustav;36;76;NEZ;1
31;Praha;19;Pajas Petr;60;12;NEZ;1
31;Praha;20;Kynclová Alexandra;46;19;NEZ;1
31;Praha;21;Køí Karel;56;26;NEZ;1
31;Praha;22;Kaèírková Jaroslava;49;39;NEZ;1
31;Praha;23;Novák Jan;33;17;NEZ;1
31;Praha;24;Kvítková Ladislava;42;36;NEZ;1
31;Praha;25;Šorejs Miloslav;69;4;NEZ;1
31;Praha;26;Doušová Vìra;51;19;NEZ;1
31;Praha;27;Medek Vladimír;30;14;NEZ;1
31;Praha;28;Doleal Vlastimil;48;2;NEZ;1
31;Praha;29;Novák Otto;41;3;NEZ;1
31;Praha;30;Èerná Jitka;61;12;NEZ;1
31;Praha;31;Tichı Oldøich;66;10;NEZ;1
31;Praha;32;Vondráèek Jan;23;19;NEZ;1
32;Støedoèeskı;1;Majerová Zdenka;50;280;NEZ;1
32;Støedoèeskı;2;Kašpar Milan;48;55;NEZ;1
32;Støedoèeskı;3;Lukáè Jiøí;51;126;NEZ;1
32;Støedoèeskı;4;Tejkl Milan;64;57;NEZ;1
32;Støedoèeskı;5;Dütsch Petr;53;82;NEZ;1
32;Støedoèeskı;6;Sládková Dana;45;165;NEZ;1
32;Støedoèeskı;7;Szigeti Josef;50;59;NEZ;1
32;Støedoèeskı;8;Moravec František;67;79;NEZ;1
32;Støedoèeskı;9;Mirarchi Dagmar;51;46;NEZ;1
32;Støedoèeskı;10;Kukal Jan;53;137;NEZ;1
32;Støedoèeskı;11;Koudelka Zdenìk;49;234;NEZ;1
32;Støedoèeskı;12;Hranáèová Eva;59;49;NEZ;1
32;Støedoèeskı;13;Mach Libor;53;89;NEZ;1
32;Støedoèeskı;14;Nedvìdová Alena;41;173;NEZ;1
32;Støedoèeskı;15;Kurková Lubomíra;50;66;NEZ;1
32;Støedoèeskı;16;Fedák Jiøí;46;65;NEZ;1
32;Støedoèeskı;17;Šváchová Nadìda;37;108;NEZ;1
32;Støedoèeskı;18;May Jiøí;51;61;NEZ;1
32;Støedoèeskı;19;Mìchura Antonín;50;99;NEZ;1
32;Støedoèeskı;20;Novák Martin;29;33;NEZ;1
32;Støedoèeskı;21;Trauè František;50;32;NEZ;1
33;Jihoèeskı;1;Jelen Jan;46;187;NEZ;1
33;Jihoèeskı;2;Huspeka Josef;40;64;NEZ;1
33;Jihoèeskı;3;Píša Zdenìk;54;194;NEZ;1
33;Jihoèeskı;4;Petrák Boøivoj;71;173;NEZ;1
33;Jihoèeskı;5;Nováková Bohumila;57;144;NEZ;1
33;Jihoèeskı;6;Janoch Petr;32;165;NEZ;1
33;Jihoèeskı;7;Kasalová Jaromíra;44;171;NEZ;1
33;Jihoèeskı;8;Baloun Václav;48;141;NEZ;1
34;Západoèeskı;1;Senjuk Rostislav;35;121;NEZ;1
34;Západoèeskı;2;Sobota Jan;59;117;NEZ;1
34;Západoèeskı;3;Skála Jiøí;55;117;NEZ;1
34;Západoèeskı;4;Kozel František;54;90;NEZ;1
34;Západoèeskı;5;Boøková Hedvika;51;121;NEZ;1
34;Západoèeskı;6;Nìmec Otto;56;42;NEZ;1
34;Západoèeskı;7;Vlk Ivan;47;68;NEZ;1
34;Západoèeskı;8;Šiman Vìroslav;47;46;NEZ;1
34;Západoèeskı;9;Pajtl Ivan;52;38;NEZ;1
34;Západoèeskı;10;Štechr Vladimír;42;53;NEZ;1
34;Západoèeskı;11;Švihnos Vladimír;41;50;NEZ;1
34;Západoèeskı;12;Koliha Jaroslav;52;105;NEZ;1
34;Západoèeskı;13;Kotlaba Josef;42;99;NEZ;1
34;Západoèeskı;14;Palát František;58;29;NEZ;1
34;Západoèeskı;15;Prùcha Miloslav;56;107;NEZ;1
34;Západoèeskı;16;Sedláèek Pavel;36;105;NEZ;1
34;Západoèeskı;17;Knìz Jan;45;108;NEZ;1
34;Západoèeskı;18;Šrajbr Jiøí;62;17;NEZ;1
34;Západoèeskı;19;Hlavatı Vladimír;46;51;NEZ;1
35;Severoèeskı;1;Horváth Josef;46;170;NEZ;1
35;Severoèeskı;2;Hercík Otta;48;143;NEZ;1
35;Severoèeskı;4;Horáèek Vít;35;156;NEZ;1
35;Severoèeskı;5;Fuka Jan;45;93;NEZ;1
35;Severoèeskı;6;Pìchota Jiøí;35;112;NEZ;1
35;Severoèeskı;7;Erban Dušan;35;309;NEZ;1
35;Severoèeskı;8;Latislavová Helena;38;170;NEZ;1
35;Severoèeskı;9;Nesvadba Bøetislav;59;78;NEZ;1
35;Severoèeskı;10;Zezula Vít;47;52;NEZ;1
35;Severoèeskı;11;Mojzík Mojmír;40;115;NEZ;1
35;Severoèeskı;12;Peøina Vilém;46;155;NEZ;1
35;Severoèeskı;13;Mucha Aleš;24;200;NEZ;1
35;Severoèeskı;14;Kleèka Bohuslav;53;77;NEZ;1
35;Severoèeskı;15;Kvapil Jiøí;34;116;NEZ;1
35;Severoèeskı;16;Václavíèek Martin;30;216;NEZ;1
35;Severoèeskı;17;Jurásek Antonín;58;44;NEZ;1
35;Severoèeskı;18;Nedìlka Miroslav;45;45;NEZ;1
36;Vıchodoèeskı;1;Ryška Petr;51;105;NEZ;1
36;Vıchodoèeskı;2;Horák Zdenìk Paed;57;156;NEZ;1
36;Vıchodoèeskı;3;Doleálová Lenka;51;148;NEZ;1
36;Vıchodoèeskı;4;Pùlpánová Libuše;49;101;NEZ;1
36;Vıchodoèeskı;5;Bouška Jaroslav;50;103;NEZ;1
36;Vıchodoèeskı;6;Valenta Miloslav Paed;38;180;NEZ;1
36;Vıchodoèeskı;7;Hubáèková Nadìda;50;110;NEZ;1
36;Vıchodoèeskı;8;Kejval Miloslav;49;78;NEZ;1
36;Vıchodoèeskı;9;Hoffmannová Magda;31;151;NEZ;1
36;Vıchodoèeskı;10;Culka Zdenìk;58;57;NEZ;1
36;Vıchodoèeskı;11;Doleal Oldøich;32;95;NEZ;1
36;Vıchodoèeskı;12;Novotná Marta;60;72;NEZ;1
36;Vıchodoèeskı;13;Koukola Jaroslav;34;87;NEZ;1
36;Vıchodoèeskı;14;Ducháèek Radek;33;105;NEZ;1
36;Vıchodoèeskı;15;Langr Milan;40;86;NEZ;1
36;Vıchodoèeskı;16;Mraèno Jan;56;40;NEZ;1
36;Vıchodoèeskı;17;Sodomka František;54;39;NEZ;1
36;Vıchodoèeskı;18;Jeníèková Alena;39;86;NEZ;1
36;Vıchodoèeskı;19;Špringer Jiøí;50;31;NEZ;1
36;Vıchodoèeskı;20;Bidlo Pavel;24;98;NEZ;1
36;Vıchodoèeskı;21;Stehlíková Elena;35;101;NEZ;1
36;Vıchodoèeskı;22;Matìjek Karel;53;19;NEZ;1
36;Vıchodoèeskı;23;Sobotková Milena;41;39;NEZ;1
37;Jihomoravskı;1;Horák Jiøí;48;161;NEZ;1
37;Jihomoravskı;2;Stehlík František;66;63;NEZ;1
37;Jihomoravskı;3;Pavızová Odona;24;150;NEZ;1
37;Jihomoravskı;4;Èáslava Jiøí;45;60;NEZ;1
37;Jihomoravskı;5;Baòouchová Hana;51;68;NEZ;1
37;Jihomoravskı;6;Švestková Blaena;47;108;NEZ;1
37;Jihomoravskı;7;Vavrouchová Irena;39;120;NEZ;1
37;Jihomoravskı;8;Ondrášek Miroslav;49;41;NEZ;1
37;Jihomoravskı;9;Látal Miroslav;43;74;NEZ;1
37;Jihomoravskı;10;Kummer Jan;24;36;NEZ;1
37;Jihomoravskı;11;Klvaè Otakar;52;57;NEZ;1
37;Jihomoravskı;12;Šedrla Roman;30;55;NEZ;1
37;Jihomoravskı;13;Pekaø Pavel;43;49;NEZ;1
37;Jihomoravskı;14;Kozubíková Eva;56;47;NEZ;1
37;Jihomoravskı;15;Des Libor;34;22;NEZ;1
37;Jihomoravskı;16;Vlková Petra;28;91;NEZ;1
37;Jihomoravskı;17;Novák Zdenek;58;29;NEZ;1
37;Jihomoravskı;18;Krška Petr;36;29;NEZ;1
37;Jihomoravskı;19;Svìtlík Petr;30;33;NEZ;1
37;Jihomoravskı;20;Kudr Jan;41;42;NEZ;1
37;Jihomoravskı;21;Desová Ivana;55;14;NEZ;1
37;Jihomoravskı;22;Ondrášek Miroslav;21;47;NEZ;1
37;Jihomoravskı;23;Knoflíèek Rudolf;48;20;NEZ;1
37;Jihomoravskı;24;Kopuletı Michal;32;26;NEZ;1
37;Jihomoravskı;25;Koudelka Miloš;30;20;NEZ;1
37;Jihomoravskı;26;Pavızová Milena;51;45;NEZ;1
37;Jihomoravskı;27;Vencl Jiøí;29;21;NEZ;1
37;Jihomoravskı;28;Des Bohumír;57;35;NEZ;1
37;Jihomoravskı;29;Kouøil Stanislav;26;28;NEZ;1
37;Jihomoravskı;30;Sandrochová Milena;44;31;NEZ;1
37;Jihomoravskı;31;Neckáø Josef;28;25;NEZ;1
37;Jihomoravskı;32;Plhák Jaroslav;35;10;NEZ;1
37;Jihomoravskı;33;Krupièková Anna;48;47;NEZ;1
37;Jihomoravskı;34;Benešová Ilona;52;13;NEZ;1
37;Jihomoravskı;35;Nováková Ludmila;77;7;NEZ;1
38;Severomoravskı;1;Dobešová Jitka;53;637;NEZ;1
38;Severomoravskı;2;Soldán Vojtìch;48;203;NEZ;1
38;Severomoravskı;3;Voznı Kvìtoslav;71;258;NEZ;1
38;Severomoravskı;4;Stonawskı Pavel;35;264;NEZ;1
38;Severomoravskı;5;Kafka Václav;55;241;NEZ;1
38;Severomoravskı;6;Štika Jaroslav;67;365;NEZ;1
38;Severomoravskı;7;Králík Zdenìk;52;260;NEZ;1
38;Severomoravskı;8;Vaculík Miroslav;50;183;NEZ;1
38;Severomoravskı;9;Tilcerová Drahomíra;49;108;NEZ;1
38;Severomoravskı;10;Vašíèek Radovan;37;180;NEZ;1
38;Severomoravskı;11;Michalek Zbygniew;52;345;NEZ;1
38;Severomoravskı;12;Svoboda Jiøí;55;181;NEZ;1
38;Severomoravskı;13;Klesnil František;55;67;NEZ;1
38;Severomoravskı;14;Moráfka Arnošt;53;119;NEZ;1
38;Severomoravskı;15;Szyroká Kvìtuše;49;157;NEZ;1
38;Severomoravskı;16;Malèík Jan;50;190;NEZ;1
38;Severomoravskı;17;Holı Prokop;52;86;NEZ;1
38;Severomoravskı;19;Jelínek Miroslav;61;65;NEZ;1
38;Severomoravskı;20;Kašík Jaroslav;59;87;NEZ;1
38;Severomoravskı;21;Drábek Ladislav;29;104;NEZ;1
38;Severomoravskı;22;Nìmeèek Tomáš;34;152;NEZ;1
38;Severomoravskı;23;Koláèek Josef;39;62;NEZ;1
38;Severomoravskı;24;Frydrych Josef;46;44;NEZ;1
38;Severomoravskı;25;Øiháèek Marek;25;87;NEZ;1
31;Praha;1;Winter Marcel;50;0;CAO;1
31;Praha;2;Liguš Ján;56;0;CAO;1
31;Praha;3;Ploc Ivan;47;0;CAO;1
31;Praha;4;Vlasák Jan;50;0;CAO;1
31;Praha;5;Bittmanová Hana;60;0;CAO;1
