districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare;minor
5;Karlovarskı;6;Køíová Jana;51;KDU-ÈSL;KDU-ÈSL;238;10,97;1
5;Karlovarskı;7;Gangur Mikuláš;44;KDU-ÈSL;BEZPP;144;6,63;1
5;Karlovarskı;8;Andrejkivová Pavla;63;KDU-ÈSL;BEZPP;135;6,22;1
5;Karlovarskı;9;Hoferic Milan;35;KDU-ÈSL;KDU-ÈSL;53;2,44;1
5;Karlovarskı;10;Tekelíková Karolína;38;KDU-ÈSL;KDU-ÈSL;164;7,56;1
5;Karlovarskı;11;Motlík František;69;KDU-ÈSL;BEZPP;38;1,75;1
5;Karlovarskı;12;Šindeláø Vlastimil;49;KDU-ÈSL;KDU-ÈSL;91;4,19;1
5;Karlovarskı;13;Novák Jiøí;46;KDU-ÈSL;KDU-ÈSL;175;8,06;1
5;Karlovarskı;14;Mandrholec Zdenìk;80;KDU-ÈSL;BEZPP;43;1,98;1
6;Ústeckı;1;Rùièka František;51;KDU-ÈSL;KDU-ÈSL;616;15,27;1
6;Ústeckı;2;Èenkovièová Eva;59;KDU-ÈSL;BEZPP;265;6,56;1
6;Ústeckı;3;Jára Václav;57;KDU-ÈSL;KDU-ÈSL;361;8,94;1
6;Ústeckı;4;Nováková Hana;45;KDU-ÈSL;KDU-ÈSL;109;2,7;1
6;Ústeckı;5;Chaloupek Tomáš;61;KDU-ÈSL;KDU-ÈSL;125;3,09;1
6;Ústeckı;6;Zelenková Václava;48;KDU-ÈSL;KDU-ÈSL;102;2,52;1
6;Ústeckı;7;Pospíšil Vratislav;61;KDU-ÈSL;KDU-ÈSL;73;1,8;1
6;Ústeckı;8;Antošová Alenka;62;KDU-ÈSL;KDU-ÈSL;215;5,32;1
6;Ústeckı;9;Landa Jiøí;52;KDU-ÈSL;KDU-ÈSL;270;6,69;1
6;Ústeckı;10;Zvalová Hana;50;KDU-ÈSL;KDU-ÈSL;105;2,6;1
6;Ústeckı;11;Chrásková Jana;41;KDU-ÈSL;KDU-ÈSL;124;3,07;1
6;Ústeckı;12;Pištìková Dagmar;53;KDU-ÈSL;KDU-ÈSL;124;3,07;1
6;Ústeckı;13;Kopeckı Karel;52;KDU-ÈSL;KDU-ÈSL;76;1,88;1
6;Ústeckı;14;Steiner Leo;38;KDU-ÈSL;KDU-ÈSL;60;1,48;1
6;Ústeckı;15;Poláèková Eva;42;KDU-ÈSL;KDU-ÈSL;209;5,18;1
6;Ústeckı;16;Válek Vojtìch;65;KDU-ÈSL;KDU-ÈSL;70;1,73;1
6;Ústeckı;17;Šnapková Vìra;67;KDU-ÈSL;KDU-ÈSL;62;1,53;1
6;Ústeckı;18;Kaše Radovan;39;KDU-ÈSL;KDU-ÈSL;46;1,14;1
6;Ústeckı;19;Svobodová Vilemína;62;KDU-ÈSL;KDU-ÈSL;74;1,83;1
6;Ústeckı;20;Jaroš Jan;51;KDU-ÈSL;KDU-ÈSL;53;1,31;1
6;Ústeckı;21;Rouèek Karel;46;KDU-ÈSL;HNHRM;86;2,13;1
6;Ústeckı;22;Èapek Jakub;35;KDU-ÈSL;EDS;88;2,18;1
6;Ústeckı;23;Stanke Jiøí;63;KDU-ÈSL;KDU-ÈSL;49;1,21;1
6;Ústeckı;24;Barborka Vladimír;44;KDU-ÈSL;KDU-ÈSL;121;2,99;1
6;Ústeckı;25;Šuma Josef;64;KDU-ÈSL;KDU-ÈSL;108;2,67;1
6;Ústeckı;26;Kadlec Rostislav;30;KDU-ÈSL;KDU-ÈSL;172;4,26;1
7;Libereckı;1;Kumpošt Roman;47;KDU-ÈSL;BEZPP;403;10,64;1
7;Libereckı;2;Svoboda Kamil Jan;31;KDU-ÈSL;KDU-ÈSL;267;7,05;1
7;Libereckı;3;Dolanskı Jaromír;54;KDU-ÈSL;EDS;233;6,15;1
7;Libereckı;4;Bulíø Milan;26;KDU-ÈSL;KDU-ÈSL;224;5,91;1
7;Libereckı;5;Nosek Václav;58;KDU-ÈSL;KDU-ÈSL;357;9,43;1
7;Libereckı;6;Zahrádka Vilém;58;KDU-ÈSL;KDU-ÈSL;195;5,15;1
7;Libereckı;7;Rákosová Zdeòka;59;KDU-ÈSL;KDU-ÈSL;238;6,28;1
7;Libereckı;8;Veber Tomáš;46;KDU-ÈSL;KDU-ÈSL;86;2,27;1
7;Libereckı;9;Liška Viktor;36;KDU-ÈSL;KDU-ÈSL;130;3,43;1
7;Libereckı;10;Jiran Pavel;53;KDU-ÈSL;KDU-ÈSL;271;7,15;1
7;Libereckı;11;Jeek Josef;63;KDU-ÈSL;KDU-ÈSL;40;1,05;1
7;Libereckı;12;Vranı Michael;57;KDU-ÈSL;BEZPP;233;6,15;1
7;Libereckı;13;Veselka Jiøí;65;KDU-ÈSL;KDU-ÈSL;42;1,1;1
7;Libereckı;14;Kováø Zdenìk;79;KDU-ÈSL;BEZPP;187;4,94;1
7;Libereckı;15;Marek Jan;60;KDU-ÈSL;KDU-ÈSL;153;4,04;1
7;Libereckı;16;Cvejn Zdenìk;55;KDU-ÈSL;KDU-ÈSL;237;6,26;1
7;Libereckı;17;Gut Josef;53;KDU-ÈSL;KDU-ÈSL;225;5,94;1
8;Královéhradeckı;1;Svoboda Cyril;53;KDU-ÈSL;KDU-ÈSL;1 621;14,79;1
8;Královéhradeckı;2;Vitvar Jiøí;47;KDU-ÈSL;KDU-ÈSL;1 179;10,76;1
8;Královéhradeckı;3;Veselı Jiøí;41;KDU-ÈSL;KDU-ÈSL;1 879;17,15;1
8;Královéhradeckı;4;Voboøil Zbynìk;69;KDU-ÈSL;BEZPP;888;8,1;1
8;Královéhradeckı;5;Derner Vladimír;53;KDU-ÈSL;KDU-ÈSL;1 526;13,92;1
8;Královéhradeckı;6;Maclová Anna;50;KDU-ÈSL;BEZPP;792;7,22;1
8;Královéhradeckı;7;Janeèková Jana;21;KDU-ÈSL;BEZPP;338;3,08;1
8;Královéhradeckı;8;Grubner Emanuel;34;KDU-ÈSL;KDU-ÈSL;57;0,52;1
8;Královéhradeckı;9;Bìlobrádek Pavel;33;KDU-ÈSL;KDU-ÈSL;539;4,91;1
8;Královéhradeckı;10;Hátlová Hana;54;KDU-ÈSL;KDU-ÈSL;207;1,88;1
8;Královéhradeckı;11;Neumann Petr;43;KDU-ÈSL;KDU-ÈSL;281;2,56;1
8;Královéhradeckı;12;Derner Václav;52;KDU-ÈSL;KDU-ÈSL;574;5,23;1
8;Královéhradeckı;13;Hùlek Pavel;35;KDU-ÈSL;KDU-ÈSL;194;1,77;1
8;Královéhradeckı;14;Klíma Karel;53;KDU-ÈSL;KDU-ÈSL;273;2,49;1
8;Královéhradeckı;15;Kubínová Marie;27;KDU-ÈSL;KDU-ÈSL;161;1,46;1
8;Královéhradeckı;16;Novotnı Antonín;65;KDU-ÈSL;KDU-ÈSL;276;2,51;1
8;Královéhradeckı;17;Kejzlarová Jana;56;KDU-ÈSL;KDU-ÈSL;283;2,58;1
8;Královéhradeckı;18;Kafka Jan;34;KDU-ÈSL;KDU-ÈSL;528;4,81;1
8;Královéhradeckı;19;Stejskal Petr;43;KDU-ÈSL;KDU-ÈSL;244;2,22;1
8;Královéhradeckı;20;Kaizr Jan Simeon;33;KDU-ÈSL;KDU-ÈSL;328;2,99;1
9;Pardubickı;1;Línek Roman;46;KDU-ÈSL;KDU-ÈSL;3 144;19,69;1
9;Pardubickı;2;Luxová Vìra;54;KDU-ÈSL;KDU-ÈSL;4 830;30,25;1
9;Pardubickı;3;Jílková Marie;32;KDU-ÈSL;KDU-ÈSL;955;5,98;1
9;Pardubickı;4;Šotola Pavel;39;KDU-ÈSL;KDU-ÈSL;783;4,9;1
9;Pardubickı;5;Šilar Petr;54;KDU-ÈSL;KDU-ÈSL;1 472;9,22;1
9;Pardubickı;6;Kašpar Radomil;44;KDU-ÈSL;KDU-ÈSL;661;4,14;1
9;Pardubickı;7;Peøinová Drahomíra;56;KDU-ÈSL;BEZPP;823;5,15;1
9;Pardubickı;8;Starı Pavel;45;KDU-ÈSL;KDU-ÈSL;343;2,14;1
9;Pardubickı;9;Brokeš Pavel;37;KDU-ÈSL;KDU-ÈSL;429;2,68;1
9;Pardubickı;10;Petr Pavel;32;KDU-ÈSL;KDU-ÈSL;403;2,52;1
9;Pardubickı;11;áèek Václav;59;KDU-ÈSL;KDU-ÈSL;197;1,23;1
9;Pardubickı;12;Hubálková Marie;44;KDU-ÈSL;KDU-ÈSL;728;4,56;1
9;Pardubickı;13;Rothschein Karel;50;KDU-ÈSL;KDU-ÈSL;282;1,76;1
9;Pardubickı;14;Vencl Jiøí;48;KDU-ÈSL;KDU-ÈSL;171;1,07;1
9;Pardubickı;15;Šebrle Jan;56;KDU-ÈSL;KDU-ÈSL;508;3,18;1
9;Pardubickı;16;Weisbauer František;46;KDU-ÈSL;KDU-ÈSL;319;1,99;1
9;Pardubickı;17;Kopeckı Viliam;55;KDU-ÈSL;KDU-ÈSL;557;3,48;1
9;Pardubickı;18;Kumstıøová Zdenka;40;KDU-ÈSL;KDU-ÈSL;557;3,48;1
9;Pardubickı;19;Vodvárka Pavel;38;KDU-ÈSL;KDU-ÈSL;491;3,07;1
10;Vysoèina;1;Kasal Jan;58;KDU-ÈSL;KDU-ÈSL;2 786;13,85;1
10;Vysoèina;2;Preininger Tomáš;47;KDU-ÈSL;KDU-ÈSL;2 375;11,81;1
10;Vysoèina;3;Kliment Luboš;29;KDU-ÈSL;KDU-ÈSL;759;3,77;1
10;Vysoèina;4;Linhart Milan;49;KDU-ÈSL;KDU-ÈSL;587;2,91;1
10;Vysoèina;5;Houška Miroslav;51;KDU-ÈSL;KDU-ÈSL;735;3,65;1
10;Vysoèina;6;Šustrová Helena;28;KDU-ÈSL;KDU-ÈSL;1 467;7,29;1
10;Vysoèina;7;Karas Jan;44;KDU-ÈSL;KDU-ÈSL;1 606;7,98;1
10;Vysoèina;8;Stejskalová Marie;49;KDU-ÈSL;KDU-ÈSL;921;4,57;1
10;Vysoèina;9;Tourek Jan;34;KDU-ÈSL;KDU-ÈSL;379;1,88;1
10;Vysoèina;10;Køišan Tomáš;55;KDU-ÈSL;KDU-ÈSL;411;2,04;1
10;Vysoèina;11;Pátek Radek;28;KDU-ÈSL;KDU-ÈSL;767;3,81;1
10;Vysoèina;12;Hrubı Jaroslav;41;KDU-ÈSL;KDU-ÈSL;776;3,85;1
10;Vysoèina;13;Hynk Vladislav;37;KDU-ÈSL;KDU-ÈSL;513;2,55;1
10;Vysoèina;14;Havlíèek Jiøí;53;KDU-ÈSL;KDU-ÈSL;240;1,19;1
10;Vysoèina;15;Pinkas František;44;KDU-ÈSL;KDU-ÈSL;241;1,19;1
10;Vysoèina;16;Ráèková Dana;35;KDU-ÈSL;KDU-ÈSL;623;3,09;1
10;Vysoèina;17;Komárek Štìpán;35;KDU-ÈSL;KDU-ÈSL;560;2,78;1
10;Vysoèina;18;Vaòková Magda;45;KDU-ÈSL;KDU-ÈSL;657;3,26;1
10;Vysoèina;19;Jùzl Èenìk;54;KDU-ÈSL;KDU-ÈSL;619;3,07;1
10;Vysoèina;20;Pípal Pavel;60;KDU-ÈSL;KDU-ÈSL;669;3,32;1
11;Jihomoravskı;1;Juránek Stanislav;54;KDU-ÈSL;KDU-ÈSL;15 754;31,5;1
11;Jihomoravskı;2;Koliba Jiøí;52;KDU-ÈSL;KDU-ÈSL;2 974;5,94;1
11;Jihomoravskı;3;Adamec František;58;KDU-ÈSL;KDU-ÈSL;3 458;6,91;1
11;Jihomoravskı;4;Macek David;33;KDU-ÈSL;KDU-ÈSL;3 773;7,54;1
11;Jihomoravskı;5;Nìmec Jiøí;39;KDU-ÈSL;KDU-ÈSL;1 464;2,92;1
11;Jihomoravskı;6;Klaška Jaroslav;47;KDU-ÈSL;KDU-ÈSL;1 917;3,83;1
11;Jihomoravskı;7;Vítková Jaromíra;52;KDU-ÈSL;KDU-ÈSL;1 981;3,96;1
11;Jihomoravskı;8;Zemánek Richard;41;KDU-ÈSL;KDU-ÈSL;829;1,65;1
11;Jihomoravskı;9;Prokeš Martin;30;KDU-ÈSL;KDU-ÈSL;1 201;2,4;1
11;Jihomoravskı;10;Macková Miluše;46;KDU-ÈSL;KDU-ÈSL;1 100;2,2;1
11;Jihomoravskı;11;Matìjková Anna;54;KDU-ÈSL;KDU-ÈSL;1 210;2,42;1
11;Jihomoravskı;12;Havíø František;53;KDU-ÈSL;KDU-ÈSL;628;1,25;1
11;Jihomoravskı;13;Vlk Pavel;35;KDU-ÈSL;KDU-ÈSL;1 255;2,51;1
11;Jihomoravskı;14;Kamba Stanislav;53;KDU-ÈSL;KDU-ÈSL;946;1,89;1
11;Jihomoravskı;15;Mihola Jiøí;37;KDU-ÈSL;KDU-ÈSL;1 126;2,25;1
11;Jihomoravskı;16;Tesaøík Antonín;49;KDU-ÈSL;KDU-ÈSL;986;1,97;1
11;Jihomoravskı;17;Ivièièová Jitka;29;KDU-ÈSL;KDU-ÈSL;875;1,75;1
11;Jihomoravskı;18;Majtanová Bohumila;55;KDU-ÈSL;KDU-ÈSL;623;1,24;1
11;Jihomoravskı;19;Vybíral Alois;57;KDU-ÈSL;KDU-ÈSL;750;1,5;1
11;Jihomoravskı;20;Bízová Marie;30;KDU-ÈSL;KDU-ÈSL;877;1,75;1
11;Jihomoravskı;21;Šprtová Zdeòka;48;KDU-ÈSL;KDU-ÈSL;555;1,11;1
11;Jihomoravskı;22;Peša Zdenìk;46;KDU-ÈSL;BEZPP;1 427;2,85;1
11;Jihomoravskı;23;Berka Pavel;38;KDU-ÈSL;KDU-ÈSL;790;1,58;1
11;Jihomoravskı;24;Mlınková Hana;34;KDU-ÈSL;KDU-ÈSL;778;1,55;1
11;Jihomoravskı;25;Celı Roman;35;KDU-ÈSL;KDU-ÈSL;267;0,53;1
11;Jihomoravskı;26;König Jan;61;KDU-ÈSL;KDU-ÈSL;134;0,26;1
11;Jihomoravskı;27;Škvaøil Michal;44;KDU-ÈSL;KDU-ÈSL;180;0,36;1
11;Jihomoravskı;28;Nìmcová Jaroslava;49;KDU-ÈSL;KDU-ÈSL;200;0,4;1
11;Jihomoravskı;29;Tesaøíková Zdeòka;26;KDU-ÈSL;KDU-ÈSL;290;0,58;1
11;Jihomoravskı;30;Lamparter Michal;45;KDU-ÈSL;KDU-ÈSL;279;0,55;1
11;Jihomoravskı;31;Prokop Pavel;60;KDU-ÈSL;KDU-ÈSL;271;0,54;1
11;Jihomoravskı;32;Salay Radim;47;KDU-ÈSL;KDU-ÈSL;217;0,43;1
11;Jihomoravskı;33;Bedrava Martin;48;KDU-ÈSL;KDU-ÈSL;711;1,42;1
11;Jihomoravskı;34;Caha Jan;41;KDU-ÈSL;KDU-ÈSL;540;1,08;1
12;Olomouckı;1;Horák Pavel;45;KDU-ÈSL;KDU-ÈSL;2 745;15,21;1
12;Olomouckı;2;Jureèka Marian;29;KDU-ÈSL;KDU-ÈSL;1 868;10,35;1
12;Olomouckı;3;John František;32;KDU-ÈSL;KDU-ÈSL;2 590;14,35;1
12;Olomouckı;4;Fidrmuc Jaroslav;52;KDU-ÈSL;KDU-ÈSL;1 145;6,34;1
12;Olomouckı;5;Novotná Milena;62;KDU-ÈSL;KDU-ÈSL;514;2,84;1
12;Olomouckı;6;Kubíèek Jindøich;54;KDU-ÈSL;KDU-ÈSL;329;1,82;1
12;Olomouckı;7;Otruba Ladislav;59;KDU-ÈSL;KDU-ÈSL;392;2,17;1
12;Olomouckı;8;Haltmar Petr;45;KDU-ÈSL;KDU-ÈSL;446;2,47;1
12;Olomouckı;9;Vozáková Júlia;44;KDU-ÈSL;BEZPP;571;3,16;1
12;Olomouckı;10;Kvapil Pavel;45;KDU-ÈSL;KDU-ÈSL;968;5,36;1
12;Olomouckı;11;Šnevajs Ladislav;48;KDU-ÈSL;KDU-ÈSL;785;4,35;1
12;Olomouckı;12;Wagnerová Alena;43;KDU-ÈSL;BEZPP;254;1,4;1
12;Olomouckı;13;Eyer Jan;50;KDU-ÈSL;KDU-ÈSL;267;1,47;1
12;Olomouckı;14;Prinz Petr;31;KDU-ÈSL;KDU-ÈSL;688;3,81;1
12;Olomouckı;15;Hanuška Petr;46;KDU-ÈSL;KDU-ÈSL;406;2,25;1
12;Olomouckı;16;Hrdlièka Miroslav;57;KDU-ÈSL;BEZPP;167;0,92;1
12;Olomouckı;17;Tanert Oldøich;52;KDU-ÈSL;BEZPP;266;1,47;1
12;Olomouckı;18;Kurfürst Antonín;65;KDU-ÈSL;KDU-ÈSL;232;1,28;1
12;Olomouckı;19;Nìmcová Renata;45;KDU-ÈSL;KDU-ÈSL;291;1,61;1
12;Olomouckı;20;Miklas Jindøich;57;KDU-ÈSL;KDU-ÈSL;677;3,75;1
12;Olomouckı;21;Šastná Marta;45;KDU-ÈSL;KDU-ÈSL;978;5,42;1
12;Olomouckı;22;Rozsypalová Jarmila;59;KDU-ÈSL;KDU-ÈSL;462;2,56;1
12;Olomouckı;23;Mináø Josef;62;KDU-ÈSL;KDU-ÈSL;584;3,23;1
13;Zlínskı;1;Šojdrová Michaela;46;KDU-ÈSL;KDU-ÈSL;5 711;18,59;1
13;Zlínskı;2;Fojtù Daniel;44;KDU-ÈSL;KDU-ÈSL;2 774;9,03;1
13;Zlínskı;3;Studeník Pavel;49;KDU-ÈSL;KDU-ÈSL;1 794;5,84;1
13;Zlínskı;4;Hovorka Ludvík;46;KDU-ÈSL;KDU-ÈSL;5 976;19,45;1
13;Zlínskı;5;Odstrèilová Zdislava;43;KDU-ÈSL;KDU-ÈSL;1 609;5,23;1
13;Zlínskı;6;Kašnı Miroslav;50;KDU-ÈSL;KDU-ÈSL;1 434;4,66;1
13;Zlínskı;7;Vaculík Josef;53;KDU-ÈSL;KDU-ÈSL;1 512;4,92;1
13;Zlínskı;8;Jurèík Vojtìch;58;KDU-ÈSL;KDU-ÈSL;643;2,09;1
13;Zlínskı;9;Othová Kvìtoslava;49;KDU-ÈSL;KDU-ÈSL;1 700;5,53;1
13;Zlínskı;10;Houš Petr;51;KDU-ÈSL;KDU-ÈSL;1 030;3,35;1
13;Zlínskı;11;Jelínková Šárka;42;KDU-ÈSL;KDU-ÈSL;1 047;3,4;1
13;Zlínskı;12;Blanaø Zdenek;56;KDU-ÈSL;KDU-ÈSL;669;2,17;1
13;Zlínskı;13;Tkadlec Josef;51;KDU-ÈSL;KDU-ÈSL;930;3,02;1
13;Zlínskı;14;Galušková Jiøina;47;KDU-ÈSL;KDU-ÈSL;531;1,72;1
13;Zlínskı;15;Pavelka František;50;KDU-ÈSL;KDU-ÈSL;444;1,44;1
13;Zlínskı;16;Lipner Petr;42;KDU-ÈSL;BEZPP;389;1,26;1
13;Zlínskı;17;Teleky Róbert;42;KDU-ÈSL;KDU-ÈSL;1 074;3,49;1
13;Zlínskı;18;Doleálek Vít;28;KDU-ÈSL;KDU-ÈSL;808;2,63;1
13;Zlínskı;19;Šmajstrla Jan;63;KDU-ÈSL;BEZPP;820;2,66;1
13;Zlínskı;20;Král Zbynìk;45;KDU-ÈSL;KDU-ÈSL;1 215;3,95;1
13;Zlínskı;21;Otrusinová Bronislava;48;KDU-ÈSL;BEZPP;724;2,35;1
13;Zlínskı;22;Øíkovskı Antonín;58;KDU-ÈSL;KDU-ÈSL;708;2,3;1
14;Moravskoslezskı;1;Carbol Jiøí;51;KDU-ÈSL;KDU-ÈSL;4 557;16,1;1
14;Moravskoslezskı;2;Vícha Josef;60;KDU-ÈSL;KDU-ÈSL;3 306;11,68;1
14;Moravskoslezskı;3;Curylo Lukáš;36;KDU-ÈSL;KDU-ÈSL;3 072;10,85;1
14;Moravskoslezskı;4;Plawny Marek;40;KDU-ÈSL;KDU-ÈSL;588;2,07;1
14;Moravskoslezskı;5;Šula Jaroslav;61;KDU-ÈSL;KDU-ÈSL;1 074;3,79;1
14;Moravskoslezskı;6;Staòková Marcela;44;KDU-ÈSL;KDU-ÈSL;1 006;3,55;1
14;Moravskoslezskı;7;Adamec Petr;51;KDU-ÈSL;KDU-ÈSL;1 121;3,96;1
14;Moravskoslezskı;8;itníková Gabriela;35;KDU-ÈSL;KDU-ÈSL;787;2,78;1
14;Moravskoslezskı;9;Hanzelka Pavel;46;KDU-ÈSL;KDU-ÈSL;508;1,79;1
14;Moravskoslezskı;10;Forišková Dana;54;KDU-ÈSL;KDU-ÈSL;522;1,84;1
14;Moravskoslezskı;11;Pøádka Miroslav;40;KDU-ÈSL;KDU-ÈSL;917;3,24;1
14;Moravskoslezskı;12;Glogar Karel;56;KDU-ÈSL;KDU-ÈSL;419;1,48;1
14;Moravskoslezskı;13;Praáková Vìra;48;KDU-ÈSL;KDU-ÈSL;1 259;4,44;1
14;Moravskoslezskı;14;Drábek Ivan;63;KDU-ÈSL;KDU-ÈSL;818;2,89;1
14;Moravskoslezskı;15;Kaleta Petr;37;KDU-ÈSL;KDU-ÈSL;519;1,83;1
14;Moravskoslezskı;16;Chamráth Rudolf;49;KDU-ÈSL;KDU-ÈSL;574;2,02;1
14;Moravskoslezskı;17;Michnová Jaroslava;53;KDU-ÈSL;KDU-ÈSL;370;1,3;1
14;Moravskoslezskı;18;Vrchoveckı František;56;KDU-ÈSL;KDU-ÈSL;341;1,2;1
14;Moravskoslezskı;19;Czudek Jan;55;KDU-ÈSL;KDU-ÈSL;696;2,45;1
14;Moravskoslezskı;20;Stuchlı Vladimír;57;KDU-ÈSL;KDU-ÈSL;357;1,26;1
14;Moravskoslezskı;21;Kolegová Marta;58;KDU-ÈSL;KDU-ÈSL;318;1,12;1
14;Moravskoslezskı;22;Pùèek Jan;61;KDU-ÈSL;KDU-ÈSL;88;0,31;1
14;Moravskoslezskı;23;Koval Libor;38;KDU-ÈSL;KDU-ÈSL;320;1,13;1
14;Moravskoslezskı;24;Pindejová Kateøina;43;KDU-ÈSL;KDU-ÈSL;418;1,47;1
14;Moravskoslezskı;25;Marek Bedøich;60;KDU-ÈSL;KDU-ÈSL;273;0,96;1
14;Moravskoslezskı;26;Hanslík Aleš;26;KDU-ÈSL;KDU-ÈSL;396;1,39;1
14;Moravskoslezskı;27;Šujan Vojtìch;42;KDU-ÈSL;KDU-ÈSL;146;0,51;1
14;Moravskoslezskı;28;Podškubka František;43;KDU-ÈSL;KDU-ÈSL;98;0,34;1
14;Moravskoslezskı;29;Jedelskı Marcel;45;KDU-ÈSL;KDU-ÈSL;627;2,21;1
14;Moravskoslezskı;30;Szyja Andrzej;31;KDU-ÈSL;KDU-ÈSL;611;2,15;1
14;Moravskoslezskı;31;Weczerek Martin;37;KDU-ÈSL;KDU-ÈSL;414;1,46;1
14;Moravskoslezskı;32;Petratur Antonín;52;KDU-ÈSL;KDU-ÈSL;148;0,52;1
14;Moravskoslezskı;33;Golasowská Pavla;46;KDU-ÈSL;KDU-ÈSL;883;3,12;1
14;Moravskoslezskı;34;Moravcová Jaromíra;56;KDU-ÈSL;KDU-ÈSL;857;3,02;1
14;Moravskoslezskı;35;Sroková Sylva;60;KDU-ÈSL;KDU-ÈSL;263;0,92;1
14;Moravskoslezskı;36;Sikora Marcel;22;KDU-ÈSL;KDU-ÈSL;446;1,57;1
1;Hl. m. Praha;1;Cibulka Petr;59;PB;PB;441;18,21;1
1;Hl. m. Praha;2;Berger Jan;54;PB;BEZPP;148;6,11;1
1;Hl. m. Praha;3;Wolf Jiøí;58;PB;BEZPP;197;8,13;1
1;Hl. m. Praha;4;Miffek Karel;58;PB;BEZPP;75;3,09;1
1;Hl. m. Praha;5;Velden Jiøí;66;PB;BEZPP;11;0,45;1
1;Hl. m. Praha;6;Šimùnek Zbynìk;62;PB;BEZPP;39;1,61;1
1;Hl. m. Praha;7;Štádler Vladimír;52;PB;BEZPP;32;1,32;1
1;Hl. m. Praha;8;Peterová Lucie;29;PB;BEZPP;38;1,56;1
1;Hl. m. Praha;9;Horáèek Mirko;52;PB;BEZPP;9;0,37;1
1;Hl. m. Praha;10;Durdil Miroslav;61;PB;BEZPP;24;0,99;1
1;Hl. m. Praha;11;Hrabánek Karel;51;PB;BEZPP;92;3,8;1
1;Hl. m. Praha;12;Soukup Jan;32;PB;BEZPP;40;1,65;1
1;Hl. m. Praha;13;Štolbová Eva;74;PB;BEZPP;35;1,44;1
1;Hl. m. Praha;14;Rybák Karel;39;PB;BEZPP;6;0,24;1
1;Hl. m. Praha;15;Mikušová Jarmila;24;PB;BEZPP;43;1,77;1
1;Hl. m. Praha;16;Pøenosil Jaroslav;53;PB;BEZPP;8;0,33;1
1;Hl. m. Praha;17;Lachman Jaroslav;42;PB;BEZPP;13;0,53;1
1;Hl. m. Praha;18;Polan Jindøich;79;PB;BEZPP;10;0,41;1
1;Hl. m. Praha;19;Polák Ivo;53;PB;BEZPP;3;0,12;1
1;Hl. m. Praha;20;Buvalla Jan;56;PB;BEZPP;5;0,2;1
1;Hl. m. Praha;21;Kaštánek Roman;49;PB;BEZPP;10;0,41;1
1;Hl. m. Praha;22;Badalec Jan;50;PB;BEZPP;15;0,61;1
1;Hl. m. Praha;23;Landa Ctirad;41;PB;BEZPP;8;0,33;1
1;Hl. m. Praha;24;Vogel Jaromír;66;PB;BEZPP;19;0,78;1
1;Hl. m. Praha;25;Kutina František;53;PB;BEZPP;9;0,37;1
1;Hl. m. Praha;26;Karfus Ludvík;63;PB;BEZPP;11;0,45;1
1;Hl. m. Praha;27;Ptáèková Rùena;47;PB;BEZPP;18;0,74;1
1;Hl. m. Praha;28;Karafiát Eduard;55;PB;BEZPP;6;0,24;1
1;Hl. m. Praha;29;Bro Ludìk;45;PB;BEZPP;3;0,12;1
1;Hl. m. Praha;30;Vymìtal Filip;27;PB;BEZPP;17;0,7;1
1;Hl. m. Praha;31;Sobczyñski Pavel;63;PB;BEZPP;7;0,28;1
1;Hl. m. Praha;32;Kaštánková Daniela;46;PB;BEZPP;19;0,78;1
1;Hl. m. Praha;33;Pùlpán Ladislav;63;PB;BEZPP;11;0,45;1
1;Hl. m. Praha;34;Stanìk František;54;PB;BEZPP;10;0,41;1
1;Hl. m. Praha;35;Kolenèiak Ivan;67;PB;BEZPP;8;0,33;1
1;Hl. m. Praha;36;Biak Zdenìk;49;PB;BEZPP;27;1,11;1
2;Støedoèeskı;1;Jebavá Miloslava;57;PB;PB;193;6,11;1
2;Støedoèeskı;2;Pešula Milan Miki;50;PB;BEZPP;64;2,02;1
2;Støedoèeskı;3;Èálek Petr;40;PB;BEZPP;92;2,91;1
2;Støedoèeskı;4;Fronìk Roman;52;PB;BEZPP;35;1,1;1
2;Støedoèeskı;5;Kleinerová Patricie;33;PB;BEZPP;69;2,18;1
2;Støedoèeskı;6;Kašpar Jiøí;64;PB;BEZPP;34;1,07;1
2;Støedoèeskı;7;Pouba Petr;51;PB;BEZPP;39;1,23;1
2;Støedoèeskı;8;Kyprı Daniel;24;PB;BEZPP;50;1,58;1
2;Støedoèeskı;9;Kosová Eva;64;PB;BEZPP;25;0,79;1
2;Støedoèeskı;10;Trejbalová Vendula;34;PB;BEZPP;48;1,52;1
2;Støedoèeskı;11;Steffl Otto;62;PB;BEZPP;12;0,38;1
2;Støedoèeskı;12;Bouøilová Zdeòka;43;PB;BEZPP;30;0,95;1
2;Støedoèeskı;13;Rosík Václav;62;PB;BEZPP;25;0,79;1
2;Støedoèeskı;14;Kaufman Luboš;46;PB;BEZPP;32;1,01;1
2;Støedoèeskı;15;Nìmec Ferdinand;68;PB;BEZPP;15;0,47;1
2;Støedoèeskı;16;Vlk Ondøej;31;PB;BEZPP;52;1,64;1
2;Støedoèeskı;17;Mach Libor;65;PB;BEZPP;20;0,63;1
2;Støedoèeskı;18;Zeman Miroslav;59;PB;BEZPP;30;0,95;1
2;Støedoèeskı;19;Kvasnı Jiøí;70;PB;BEZPP;14;0,44;1
