districtNumber;districtName;orderList;name;age;votes;nomParty;;
32;Støedoèeskı;5;Klùc Zdenìk;53;27;SDL;;
32;Støedoèeskı;6;Kronych Bohumil;56;22;SDL;;
32;Støedoèeskı;7;Vondruška Josef;39;36;SDL;;
32;Støedoèeskı;8;Andrš Petr;46;18;SDL;;
32;Støedoèeskı;9;Dzamková Michaela;48;31;SDL;;
32;Støedoèeskı;10;Svoboda Miloš;71;20;SDL;;
32;Støedoèeskı;11;Fára Jaroslav;44;14;SDL;;
32;Støedoèeskı;12;Surmaj Igor;38;24;SDL;;
32;Støedoèeskı;13;Cafourek Pavel;38;11;SDL;;
32;Støedoèeskı;14;Pokornı Jiøí;44;8;SDL;;
32;Støedoèeskı;15;Špimrová Jana;47;19;SDL;;
32;Støedoèeskı;16;Kraif Jiøí;43;53;SDL;;
32;Støedoèeskı;17;Kruliš Jiøí;48;14;SDL;;
32;Støedoèeskı;18;Hlína Jaroslav;53;38;SDL;;
32;Støedoèeskı;19;Richtr Josef;45;13;SDL;;
32;Støedoèeskı;20;Šnaidauf Emil;40;12;SDL;;
32;Støedoèeskı;21;Plzák Jaroslav;65;1;SDL;;
32;Støedoèeskı;22;Jará Dana;32;10;SDL;;
32;Støedoèeskı;23;Linhart Josef;62;5;SDL;;
32;Støedoèeskı;24;Štverák Josef;42;12;SDL;;
32;Støedoèeskı;25;Boudnı Ladislav;56;9;SDL;;
32;Støedoèeskı;26;Smíšek Jan;41;2;SDL;;
32;Støedoèeskı;27;Malı Jaroslav;44;16;SDL;;
32;Støedoèeskı;28;Nìmec Juraj;62;3;SDL;;
32;Støedoèeskı;29;Martinovská Helena;23;23;SDL;;
32;Støedoèeskı;30;Rùièka Stanislav;44;13;SDL;;
32;Støedoèeskı;31;Vodièková ¼udmila;39;7;SDL;;
33;Jihoèeskı;1;Komenda Jan;49;61;SDL;;
33;Jihoèeskı;2;Pacourková Vlasta;52;46;SDL;;
33;Jihoèeskı;3;Šimánek Miloslav;48;51;SDL;;
33;Jihoèeskı;4;Ryzka Jiøí;44;22;SDL;;
33;Jihoèeskı;5;Salaba Vladimír;40;35;SDL;;
33;Jihoèeskı;6;Tondr Karel;44;20;SDL;;
33;Jihoèeskı;7;Klíma Josef;40;48;SDL;;
33;Jihoèeskı;8;Rùková Vlasta;41;27;SDL;;
33;Jihoèeskı;9;Bartoš František;49;33;SDL;;
33;Jihoèeskı;10;Zábranskı Vladimír;45;10;SDL;;
33;Jihoèeskı;11;Kuthan Václav;49;22;SDL;;
33;Jihoèeskı;12;Kübelbek Josef;45;9;SDL;;
33;Jihoèeskı;13;Koranda Petr;49;10;SDL;;
33;Jihoèeskı;14;Leština Martin;45;5;SDL;;
33;Jihoèeskı;15;Elleder Zdenìk;45;10;SDL;;
33;Jihoèeskı;16;Jedlièková Kvìtoslava;39;23;SDL;;
33;Jihoèeskı;17;Kule Vladimír;55;9;SDL;;
33;Jihoèeskı;18;März Milan;55;4;SDL;;
33;Jihoèeskı;19;Štrach Zdenìk;67;5;SDL;;
33;Jihoèeskı;20;Èernı Jaroslav;43;6;SDL;;
34;Západoèeskı;1;Huspeka Josef;38;36;SDL;;
34;Západoèeskı;2;Berger Jiøí;45;53;SDL;;
34;Západoèeskı;3;Ulè Igor;38;32;SDL;;
34;Západoèeskı;4;Masnı Karel;54;73;SDL;;
34;Západoèeskı;5;Petrisko Milan;42;40;SDL;;
34;Západoèeskı;6;Plavjaniková Soòa;26;18;SDL;;
34;Západoèeskı;7;Koudele Ludvík;36;13;SDL;;
34;Západoèeskı;8;Endlicher Miroslav;50;10;SDL;;
34;Západoèeskı;9;Izakoviè Pavol;42;25;SDL;;
34;Západoèeskı;10;Drbohlavová Zlatuše;39;14;SDL;;
34;Západoèeskı;11;Václavù Karel;76;5;SDL;;
34;Západoèeskı;12;Imramovskı Jan;50;7;SDL;;
34;Západoèeskı;13;Musil Zdenìk;52;47;SDL;;
34;Západoèeskı;14;Loukota Jindøich;46;18;SDL;;
34;Západoèeskı;15;Nedbal František;27;14;SDL;;
34;Západoèeskı;16;Siváková Lenka;21;16;SDL;;
34;Západoèeskı;17;Hlaváèek Karel;42;17;SDL;;
34;Západoèeskı;18;Plzák Václav;42;7;SDL;;
34;Západoèeskı;19;Slivoò Karol;47;7;SDL;;
34;Západoèeskı;20;Rybníèek Vladimír;62;3;SDL;;
34;Západoèeskı;21;Šikulinec Milan;48;5;SDL;;
34;Západoèeskı;22;Machálek Václav;69;5;SDL;;
34;Západoèeskı;23;Mlèoch Václav;68;6;SDL;;
34;Západoèeskı;24;Køepelka Oldøich;64;6;SDL;;
34;Západoèeskı;25;Foøt Zdenìk;61;8;SDL;;
35;Severoèeskı;1;Machaò Oldøich;50;63;SDL;;
35;Severoèeskı;2;Mládková Marie;49;47;SDL;;
35;Severoèeskı;3;Severa Miroslav;34;32;SDL;;
35;Severoèeskı;4;Tokár Aladar;52;40;SDL;;
35;Severoèeskı;5;Chomèa Fedor;42;49;SDL;;
35;Severoèeskı;6;Tukinski Ivo;42;45;SDL;;
35;Severoèeskı;7;Chmelaø Karel;50;15;SDL;;
35;Severoèeskı;8;Náplava Miroslav;45;20;SDL;;
35;Severoèeskı;9;Nosek Jaroslav;55;38;SDL;;
35;Severoèeskı;10;Kroupa Miroslav;54;42;SDL;;
35;Severoèeskı;11;Jirák Milan;24;28;SDL;;
35;Severoèeskı;12;Kacálek Miroslav;41;20;SDL;;
35;Severoèeskı;13;Janich Adolf;57;8;SDL;;
35;Severoèeskı;14;Šínová Dana;52;29;SDL;;
35;Severoèeskı;15;Belda Jaroslav;44;41;SDL;;
35;Severoèeskı;16;Novotnı Jiøí;49;18;SDL;;
35;Severoèeskı;17;Bukvicová Vladimíra;48;25;SDL;;
35;Severoèeskı;18;Horák Jiøí;40;7;SDL;;
35;Severoèeskı;19;Holomek Jaroslav;61;8;SDL;;
35;Severoèeskı;20;Jelínek Zdenìk;53;9;SDL;;
35;Severoèeskı;21;Šulc Jindøich;27;9;SDL;;
35;Severoèeskı;22;Jeek Josef;46;3;SDL;;
35;Severoèeskı;23;Adler Jan;47;10;SDL;;
35;Severoèeskı;24;Jeništa Petr;46;7;SDL;;
35;Severoèeskı;25;Mach Jiøí;46;10;SDL;;
35;Severoèeskı;26;Tichı Jiøí;29;8;SDL;;
35;Severoèeskı;27;Doubek Vladimír;56;6;SDL;;
35;Severoèeskı;28;Ševèík Josef;47;8;SDL;;
35;Severoèeskı;29;Fleková Jaromíra;56;7;SDL;;
35;Severoèeskı;30;Krykorková Jaroslava;48;6;SDL;;
35;Severoèeskı;31;Sochor Miroslav;58;10;SDL;;
35;Severoèeskı;32;Kubáèek Ladislav;63;2;SDL;;
35;Severoèeskı;33;Lannyová Marie;32;8;SDL;;
35;Severoèeskı;34;Nagy Josef;56;7;SDL;;
36;Vıchodoèeskı;1;Meèl Josef;55;58;SDL;;
36;Vıchodoèeskı;2;Tùma Jan;47;70;SDL;;
36;Vıchodoèeskı;3;Vyoralová Eva;53;53;SDL;;
36;Vıchodoèeskı;4;Podivínskı Vítìzslav;38;57;SDL;;
36;Vıchodoèeskı;5;Šretr Josef;46;10;SDL;;
36;Vıchodoèeskı;6;Herynk Ivan;51;24;SDL;;
36;Vıchodoèeskı;7;Skoøepa František;63;15;SDL;;
36;Vıchodoèeskı;8;Deml Jiøí;46;18;SDL;;
36;Vıchodoèeskı;9;Hovorka Jan;44;15;SDL;;
36;Vıchodoèeskı;10;Páleník Jaroslav;45;5;SDL;;
36;Vıchodoèeskı;11;Dzurko Milan;38;9;SDL;;
36;Vıchodoèeskı;12;Neubauer Jaroslav;47;26;SDL;;
36;Vıchodoèeskı;13;Šteflová Alena;50;38;SDL;;
36;Vıchodoèeskı;14;Kareš Václav;53;6;SDL;;
36;Vıchodoèeskı;15;Vávra Jan;41;11;SDL;;
36;Vıchodoèeskı;16;Podìbradská Marie;54;39;SDL;;
36;Vıchodoèeskı;17;Novák Oldøich;49;27;SDL;;
36;Vıchodoèeskı;18;Vaškoviè Petr;56;8;SDL;;
36;Vıchodoèeskı;19;Zástìrová Jana;37;6;SDL;;
36;Vıchodoèeskı;20;Mikšíèek Pavel;38;4;SDL;;
36;Vıchodoèeskı;21;Herzig Vladimír;39;4;SDL;;
36;Vıchodoèeskı;22;Kubeš Jaroslav;28;4;SDL;;
36;Vıchodoèeskı;23;Hoke František;47;12;SDL;;
36;Vıchodoèeskı;24;Rùièková Marta;31;6;SDL;;
36;Vıchodoèeskı;25;Krsièka Pavel;42;6;SDL;;
36;Vıchodoèeskı;26;Uhlárik Jaroslav;32;5;SDL;;
36;Vıchodoèeskı;27;Pelánová Boena;41;7;SDL;;
36;Vıchodoèeskı;28;Brunner Jan;48;2;SDL;;
36;Vıchodoèeskı;29;Pykal Josef;22;3;SDL;;
36;Vıchodoèeskı;30;Feèo Martin;38;3;SDL;;
36;Vıchodoèeskı;31;Pandula Vladimír;26;6;SDL;;
36;Vıchodoèeskı;32;Pelán Jiøí;37;5;SDL;;
36;Vıchodoèeskı;33;Svoboda Milan;40;3;SDL;;
36;Vıchodoèeskı;34;Mirga Pavel;22;2;SDL;;
36;Vıchodoèeskı;35;Stárek Jiøí;43;4;SDL;;
37;Jihomoravskı;1;Valenèík Radim;43;57;SDL;;
37;Jihomoravskı;2;Kremláèková Boena;40;86;SDL;;
37;Jihomoravskı;3;Bóna Matúš;25;24;SDL;;
37;Jihomoravskı;4;Hedbávná Miroslava;37;64;SDL;;
37;Jihomoravskı;5;Mikulášek Bohuslav;50;84;SDL;;
37;Jihomoravskı;6;Havrila František;42;13;SDL;;
37;Jihomoravskı;7;Videckı Jaroslav;49;20;SDL;;
37;Jihomoravskı;8;Fic Karel;49;21;SDL;;
37;Jihomoravskı;9;Krym Jaroslav;43;30;SDL;;
37;Jihomoravskı;10;Láznièka Jiøí;46;59;SDL;;
37;Jihomoravskı;11;Ošádalová Lenka;37;25;SDL;;
37;Jihomoravskı;12;Danìk Josef;37;25;SDL;;
37;Jihomoravskı;13;Zezula Jaroslav;51;8;SDL;;
37;Jihomoravskı;14;Ošádal Jiøí;45;6;SDL;;
37;Jihomoravskı;15;Juranová Rùena;43;12;SDL;;
37;Jihomoravskı;16;Dostálová Jana;37;20;SDL;;
37;Jihomoravskı;17;Hradilová Dana;34;23;SDL;;
37;Jihomoravskı;18;Pavlikovskı Michal;45;11;SDL;;
37;Jihomoravskı;19;Pivková Eva;31;4;SDL;;
37;Jihomoravskı;20;Šedivı Jan;46;26;SDL;;
37;Jihomoravskı;21;Zelníèek Jiøí;41;53;SDL;;
37;Jihomoravskı;22;Entlerová Hana;43;7;SDL;;
37;Jihomoravskı;23;Trávníèek Milan;34;12;SDL;;
37;Jihomoravskı;24;Oèenášek Eduard;53;7;SDL;;
37;Jihomoravskı;25;Tuza Jiøí;42;2;SDL;;
37;Jihomoravskı;26;Daniel Vladimír;42;14;SDL;;
37;Jihomoravskı;27;Chvála Štefan;53;22;SDL;;
37;Jihomoravskı;28;Kuda Lubomír;44;25;SDL;;
37;Jihomoravskı;29;Jeek Miroslav;49;2;SDL;;
37;Jihomoravskı;30;Krška Boris;31;10;SDL;;
37;Jihomoravskı;31;Navrátil Zdenìk;43;5;SDL;;
37;Jihomoravskı;32;Indra Jaroslav;46;13;SDL;;
37;Jihomoravskı;33;Schmiedová Miloslava;50;5;SDL;;
37;Jihomoravskı;34;Lichtenberg František;53;10;SDL;;
37;Jihomoravskı;35;Menšíková Drahomíra;55;1;SDL;;
37;Jihomoravskı;36;Jakubec Bohumil;43;5;SDL;;
37;Jihomoravskı;37;Hradil Petr;39;5;SDL;;
37;Jihomoravskı;38;Fišer Miroslav;32;1;SDL;;
37;Jihomoravskı;39;Mráka Miroslav;42;4;SDL;;
37;Jihomoravskı;40;Trojan Miloslav;37;12;SDL;;
37;Jihomoravskı;41;Setinskı Jiøí;44;3;SDL;;
37;Jihomoravskı;42;Macková Zuzana;32;1;SDL;;
37;Jihomoravskı;43;Novák Radomír;44;9;SDL;;
37;Jihomoravskı;44;Zemach Pavel;35;5;SDL;;
37;Jihomoravskı;45;Cink Lubomír;41;6;SDL;;
37;Jihomoravskı;46;Jeková Jaroslava;29;2;SDL;;
37;Jihomoravskı;47;Levı František;50;5;SDL;;
37;Jihomoravskı;48;Veèeøa Jan;47;5;SDL;;
37;Jihomoravskı;49;Hıbl Václav;47;10;SDL;;
37;Jihomoravskı;50;Manová Milada;71;6;SDL;;
37;Jihomoravskı;51;Roek Miloò;60;2;SDL;;
37;Jihomoravskı;52;Nepevná Vlastimila;44;2;SDL;;
37;Jihomoravskı;53;Hejátko Josef;45;5;SDL;;
37;Jihomoravskı;54;Zmrhal Zdenìk;48;14;SDL;;
37;Jihomoravskı;55;Píštìk Ivan;50;4;SDL;;
37;Jihomoravskı;56;Dolealová Jana;46;1;SDL;;
37;Jihomoravskı;57;Sojková Taána;40;2;SDL;;
37;Jihomoravskı;58;Šplíchal Radim;26;2;SDL;;
37;Jihomoravskı;59;Zapomìl Stanislav;46;5;SDL;;
37;Jihomoravskı;60;Prudík Jan;69;6;SDL;;
38;Severomoravskı;1;Mohorita Vasil;43;62;SDL;;
38;Severomoravskı;2;Šedivá Hana;39;50;SDL;;
38;Severomoravskı;3;Suchı František;47;81;SDL;;
38;Severomoravskı;4;Koláø Pavel;37;43;SDL;;
38;Severomoravskı;5;Horák Jaroslav;44;61;SDL;;
38;Severomoravskı;6;Rychlı Antonín;64;9;SDL;;
38;Severomoravskı;7;Kaláb Stanislav;45;14;SDL;;
38;Severomoravskı;8;Slívová Svatava;44;18;SDL;;
38;Severomoravskı;9;Kouøil Josef;47;7;SDL;;
38;Severomoravskı;10;Kršková Marta;40;24;SDL;;
38;Severomoravskı;11;Lunı Jiøí;50;9;SDL;;
38;Severomoravskı;12;Kašparová Eva;52;39;SDL;;
38;Severomoravskı;13;Matìjèek Josef;57;23;SDL;;
38;Severomoravskı;14;Polách Jan;57;16;SDL;;
38;Severomoravskı;15;Ovèaèíková Alena;40;19;SDL;;
38;Severomoravskı;16;Hrabèík Ludìk;47;14;SDL;;
38;Severomoravskı;17;Koudelková Jaroslava;21;17;SDL;;
38;Severomoravskı;18;Špinková Zuzana;32;10;SDL;;
38;Severomoravskı;19;Zlobická Jarmila;38;14;SDL;;
38;Severomoravskı;20;Bukovjanová Marie;26;24;SDL;;
38;Severomoravskı;21;Janíková Dana;43;14;SDL;;
38;Severomoravskı;22;Mazáè Ludìk;37;11;SDL;;
38;Severomoravskı;23;Lanèová Hana;50;17;SDL;;
38;Severomoravskı;24;Hudeèek Jiøí;46;22;SDL;;
38;Severomoravskı;25;Šajnohová Miluše;47;17;SDL;;
38;Severomoravskı;26;Láska Jan;59;8;SDL;;
38;Severomoravskı;27;Bartoòková Hana;26;7;SDL;;
38;Severomoravskı;28;Spáèil Milan;49;1;SDL;;
38;Severomoravskı;29;Vacek Zdenìk;34;4;SDL;;
38;Severomoravskı;30;Rygar František;46;9;SDL;;
38;Severomoravskı;31;Kladoruba Tomáš;46;5;SDL;;
38;Severomoravskı;32;Krajèíková Vìra;59;1;SDL;;
38;Severomoravskı;33;Nevím Pavel;50;5;SDL;;
38;Severomoravskı;34;Ivanoviè Milan;29;10;SDL;;
38;Severomoravskı;35;Forét Vlastimil;47;12;SDL;;
38;Severomoravskı;36;Jaøabáèová Vìra;76;3;SDL;;
38;Severomoravskı;37;Vyroubal Petr;27;6;SDL;;
38;Severomoravskı;38;Èápová Ivana;35;3;SDL;;
38;Severomoravskı;39;Panáèek Josef;52;6;SDL;;
38;Severomoravskı;40;Pintera Stanislav;52;5;SDL;;
38;Severomoravskı;41;Chabièovská Pavla;44;2;SDL;;
38;Severomoravskı;42;Stromko Aleš;39;0;SDL;;
38;Severomoravskı;43;Tománek Zdenìk;57;4;SDL;;
38;Severomoravskı;44;Kosmák Pavel;51;1;SDL;;
38;Severomoravskı;45;Smejkal Ludìk;33;6;SDL;;
38;Severomoravskı;46;Veselı Václav;68;2;SDL;;
38;Severomoravskı;47;Vágner Alois;40;4;SDL;;
38;Severomoravskı;48;Èernı Zdenìk;48;4;SDL;;
38;Severomoravskı;49;Ondruchová Marie;47;9;SDL;;
38;Severomoravskı;50;Vaòura Jan;46;5;SDL;;
38;Severomoravskı;51;Fiedler Petr;42;6;SDL;;
38;Severomoravskı;52;Novotnı Ivo;34;1;SDL;;
38;Severomoravskı;53;Ontièová Veronika;47;2;SDL;;
38;Severomoravskı;54;Reitmajerová Marie;61;1;SDL;;
38;Severomoravskı;55;Trneèka Zdenìk;42;1;SDL;;
31;Praha;1;Hartmannová Ludmila;56;34;ÈMUS;;
31;Praha;2;Hyková Blanka;49;41;ÈMUS;;
31;Praha;3;Adamèík František;48;18;ÈMUS;;
31;Praha;4;Faix Aleš;40;22;ÈMUS;;
31;Praha;5;Kuèera Jiøí;41;21;ÈMUS;;
31;Praha;6;Tichı Josef;67;39;ÈMUS;;
31;Praha;7;Hutaø Jan;47;33;ÈMUS;;
31;Praha;8;Kojda Jaroslav;46;14;ÈMUS;;
31;Praha;9;Tlach Jaroslav;41;10;ÈMUS;;
31;Praha;10;Fröhlich Vladimír;48;10;ÈMUS;;
31;Praha;11;Bartoš Ladislav;47;8;ÈMUS;;
31;Praha;12;Poulík Rudolf;62;8;ÈMUS;;
31;Praha;13;Øezáè Petr;48;7;ÈMUS;;
31;Praha;14;Schoøálková Gabriela;43;21;ÈMUS;;
31;Praha;15;Cupková Zdeòka;50;31;ÈMUS;;
31;Praha;16;Burianová Hana;40;28;ÈMUS;;
31;Praha;17;Pinkas Jaroslav;69;5;ÈMUS;;
31;Praha;18;Staòková Alena;42;9;ÈMUS;;
31;Praha;19;Krátká Dana;44;19;ÈMUS;;
31;Praha;20;Košál Ladislav;65;2;ÈMUS;;
31;Praha;21;Bobèík Radoslav;62;5;ÈMUS;;
31;Praha;22;Kráslová Vìra;66;9;ÈMUS;;
31;Praha;23;Burısek Vítìzslav;55;1;ÈMUS;;
31;Praha;24;Cucová Soòa;62;1;ÈMUS;;
31;Praha;25;Navrátilová Eva;59;0;ÈMUS;;
31;Praha;26;Šetková Jaroslava;49;4;ÈMUS;;
31;Praha;27;Rejzek Josef;53;3;ÈMUS;;
31;Praha;28;Milı Jan;73;18;ÈMUS;;
31;Praha;29;Fröhlichová Nadìda;71;6;ÈMUS;;
31;Praha;30;Navrátil Ondøej;34;4;ÈMUS;;
31;Praha;31;Petr Ludìk;58;3;ÈMUS;;
31;Praha;32;Trucálek Radomír;69;0;ÈMUS;;
31;Praha;33;Krátkı Miloslav;45;11;ÈMUS;;
31;Praha;34;Kopicová Marta;45;3;ÈMUS;;
31;Praha;35;Sobotka Pavel;51;3;ÈMUS;;
32;Støedoèeskı;1;Petera Miloš;38;100;ÈMUS;;
32;Støedoèeskı;2;Sıkora Jaroslav;64;144;ÈMUS;;
32;Støedoèeskı;3;Hostounskı Antonín;54;79;ÈMUS;;
32;Støedoèeskı;4;Štìpánek Zdenìk;64;62;ÈMUS;;
32;Støedoèeskı;5;Hrdá Marie;51;70;ÈMUS;;
32;Støedoèeskı;6;Jelínek Zdenìk;47;36;ÈMUS;;
32;Støedoèeskı;7;Dvoøák Miroslav;49;114;ÈMUS;;
32;Støedoèeskı;8;Nechvilka Jiøí;53;95;ÈMUS;;
32;Støedoèeskı;9;Èervenka Václav;52;11;ÈMUS;;
32;Støedoèeskı;10;Nyklová Renata;42;64;ÈMUS;;
32;Støedoèeskı;11;Kaláb Tomáš;38;23;ÈMUS;;
32;Støedoèeskı;12;Trejbal Stanislav;54;19;ÈMUS;;
32;Støedoèeskı;13;Holubièka Jaroslav;52;103;ÈMUS;;
32;Støedoèeskı;14;Moschner Jiøí;48;7;ÈMUS;;
32;Støedoèeskı;15;Koátková Milena;45;61;ÈMUS;;
32;Støedoèeskı;16;Dráb Jiøí;59;33;ÈMUS;;
32;Støedoèeskı;17;Strecker Václav;41;48;ÈMUS;;
32;Støedoèeskı;18;Šrom Bohumil;49;16;ÈMUS;;
32;Støedoèeskı;19;Plaèek František;42;17;ÈMUS;;
32;Støedoèeskı;20;Pøibyl Petr;48;9;ÈMUS;;
32;Støedoèeskı;21;Kopeckı Jiøí;46;4;ÈMUS;;
32;Støedoèeskı;22;Sixta Štìpán;70;51;ÈMUS;;
32;Støedoèeskı;23;Kùrka Karel;34;25;ÈMUS;;
32;Støedoèeskı;24;Lana Bohuslav;51;11;ÈMUS;;
32;Støedoèeskı;25;Veselı Pavel;22;37;ÈMUS;;
32;Støedoèeskı;26;Brejcha Jaroslav;51;20;ÈMUS;;
32;Støedoèeskı;27;Hrma Zdenìk;49;28;ÈMUS;;
32;Støedoèeskı;28;Dvoøák Josef;54;17;ÈMUS;;
32;Støedoèeskı;29;Lohniskı Alois;58;2;ÈMUS;;
32;Støedoèeskı;30;Jirkal Miroslav;55;20;ÈMUS;;
33;Jihoèeskı;1;Veleba Jan;48;98;ÈMUS;;
33;Jihoèeskı;2;Valach Vítìzslav;38;62;ÈMUS;;
33;Jihoèeskı;3;Haas Josef;53;44;ÈMUS;;
33;Jihoèeskı;4;Dragoun Pavel;39;61;ÈMUS;;
33;Jihoèeskı;5;Langová Ludmila;37;46;ÈMUS;;
33;Jihoèeskı;6;Trojáèek Vladimír;62;89;ÈMUS;;
33;Jihoèeskı;7;Talíø Pavel;29;36;ÈMUS;;
33;Jihoèeskı;8;Bøezina Václav;38;54;ÈMUS;;
33;Jihoèeskı;9;Zíková Dana;40;35;ÈMUS;;
33;Jihoèeskı;10;Frdlík Jan;57;86;ÈMUS;;
33;Jihoèeskı;11;Merunka Václav;61;70;ÈMUS;;
33;Jihoèeskı;12;Langová Milena;56;74;ÈMUS;;
33;Jihoèeskı;13;Urbanovskı Ladislav;44;15;ÈMUS;;
33;Jihoèeskı;14;Kostroun František;48;41;ÈMUS;;
33;Jihoèeskı;15;Mimra Emanuel;45;28;ÈMUS;;
33;Jihoèeskı;16;Drápela Zbynìk;22;24;ÈMUS;;
33;Jihoèeskı;17;Valachová Vìra;47;20;ÈMUS;;
33;Jihoèeskı;18;Bezdìkovskı Vladimír;48;78;ÈMUS;;
33;Jihoèeskı;19;Beranová Dagmar;42;17;ÈMUS;;
33;Jihoèeskı;20;Koláøová Pavlína;26;20;ÈMUS;;
34;Západoèeskı;1;Bílek Václav;47;118;ÈMUS;;
34;Západoèeskı;2;Šimáèek Miloslav;47;101;ÈMUS;;
34;Západoèeskı;3;Macán Karel;43;99;ÈMUS;;
34;Západoèeskı;4;Zhornı Jan;39;69;ÈMUS;;
34;Západoèeskı;5;Apfelbeck Zdenìk;47;98;ÈMUS;;
34;Západoèeskı;6;Plas Jiøí;43;94;ÈMUS;;
34;Západoèeskı;7;Šedivcová Helena;26;76;ÈMUS;;
34;Západoèeskı;8;Pešková Zdeòka;46;57;ÈMUS;;
34;Západoèeskı;9;Nováková Milena;34;58;ÈMUS;;
34;Západoèeskı;10;Schleiss Václav;46;75;ÈMUS;;
34;Západoèeskı;11;Kalivoda Jan;56;47;ÈMUS;;
34;Západoèeskı;12;Soukupová Iva;28;30;ÈMUS;;
34;Západoèeskı;13;Kuèera Vladimír;70;54;ÈMUS;;
34;Západoèeskı;14;Landštofová Jana;29;29;ÈMUS;;
34;Západoèeskı;15;Pospìch Miroslav;65;52;ÈMUS;;
34;Západoèeskı;16;Rogaczewski Pavel;44;42;ÈMUS;;
34;Západoèeskı;17;Paseka Zdenìk;51;36;ÈMUS;;
34;Západoèeskı;18;Bohuslav Petr;49;19;ÈMUS;;
34;Západoèeskı;19;Náhlíková Eva;58;15;ÈMUS;;
34;Západoèeskı;20;Hrbáèek Jiøí;52;8;ÈMUS;;
34;Západoèeskı;21;Muller Jan;51;28;ÈMUS;;
34;Západoèeskı;22;Kùrková Jana;21;25;ÈMUS;;
34;Západoèeskı;23;Polanská Jana;26;33;ÈMUS;;
35;Severoèeskı;1;Broulík Jaroslav;45;38;ÈMUS;;
35;Severoèeskı;2;Urdová Olga;32;80;ÈMUS;;
35;Severoèeskı;3;Kroul Jan;48;25;ÈMUS;;
35;Severoèeskı;4;Kašpar Miroslav;47;33;ÈMUS;;
35;Severoèeskı;6;Bendlová Jitka;21;42;ÈMUS;;
35;Severoèeskı;7;Suk Antonín;49;29;ÈMUS;;
35;Severoèeskı;8;Hnídek Pavel;50;10;ÈMUS;;
35;Severoèeskı;10;Lacina Ladislav;41;29;ÈMUS;;
35;Severoèeskı;11;Novák Jáchym;62;30;ÈMUS;;
35;Severoèeskı;12;Maòasková Eva;34;14;ÈMUS;;
35;Severoèeskı;13;Holek Jaroslav;45;43;ÈMUS;;
35;Severoèeskı;14;Streckerová Vendulka;35;30;ÈMUS;;
35;Severoèeskı;15;Pourová Renáta;46;20;ÈMUS;;
35;Severoèeskı;16;Patáková Zdenka;42;24;ÈMUS;;
35;Severoèeskı;17;Tuèková Hana;50;17;ÈMUS;;
35;Severoèeskı;18;Plíšková Jana;56;8;ÈMUS;;
35;Severoèeskı;19;Mauermann Zdenìk;54;69;ÈMUS;;
35;Severoèeskı;20;Josef Jiøí;50;12;ÈMUS;;
35;Severoèeskı;21;Koneèná Ivana;47;13;ÈMUS;;
35;Severoèeskı;22;Vondráèek Stanislav;33;20;ÈMUS;;
35;Severoèeskı;23;Pour Bohumil;49;11;ÈMUS;;
35;Severoèeskı;24;Jandová Milada;44;17;ÈMUS;;
35;Severoèeskı;25;Ihnát Miroslav;42;10;ÈMUS;;
35;Severoèeskı;26;Kubištová Hana;54;6;ÈMUS;;
35;Severoèeskı;27;Janda Josef;52;12;ÈMUS;;
35;Severoèeskı;28;Kolaøík Jaroslav;68;15;ÈMUS;;
35;Severoèeskı;29;Kantorová Lucia;53;13;ÈMUS;;
35;Severoèeskı;30;Cháb Jaroslav;41;2;ÈMUS;;
35;Severoèeskı;31;Blecha Václav;46;20;ÈMUS;;
35;Severoèeskı;32;Pajonková Libuše;65;0;ÈMUS;;
35;Severoèeskı;33;Matìková Jaroslava;21;7;ÈMUS;;
35;Severoèeskı;34;Marková Bohumila;54;16;ÈMUS;;
35;Severoèeskı;35;Šimùnková Jiøina;36;29;ÈMUS;;
36;Vıchodoèeskı;1;Navrátil Radek;29;117;ÈMUS;;
36;Vıchodoèeskı;2;Tomášek Jan;43;95;ÈMUS;;
36;Vıchodoèeskı;3;Kadlec Josef;36;171;ÈMUS;;
36;Vıchodoèeskı;4;Trtík Miloslav;60;159;ÈMUS;;
36;Vıchodoèeskı;5;Kvasnièáková Odarja;39;53;ÈMUS;;
36;Vıchodoèeskı;6;Vojtìch Jaroslav;40;58;ÈMUS;;
36;Vıchodoèeskı;7;Víšek Josef;54;147;ÈMUS;;
36;Vıchodoèeskı;8;Kohoutek Alfred;62;147;ÈMUS;;
36;Vıchodoèeskı;9;Hala Jiøí;53;69;ÈMUS;;
36;Vıchodoèeskı;10;Kupka Lubomír;60;42;ÈMUS;;
36;Vıchodoèeskı;11;Kortan Václav;45;23;ÈMUS;;
36;Vıchodoèeskı;12;Prosová Jiøina;66;96;ÈMUS;;
36;Vıchodoèeskı;13;Musil Jaromír;37;90;ÈMUS;;
36;Vıchodoèeskı;14;Lapáèek Bohuslav;30;74;ÈMUS;;
36;Vıchodoèeskı;15;Andrısek Milan;46;25;ÈMUS;;
36;Vıchodoèeskı;16;Sommer Jaroslav;55;92;ÈMUS;;
36;Vıchodoèeskı;17;Beneš Zdenìk;34;24;ÈMUS;;
36;Vıchodoèeskı;18;Petr Otakar;52;34;ÈMUS;;
36;Vıchodoèeskı;19;Bednáøová Jitka;23;31;ÈMUS;;
36;Vıchodoèeskı;20;Vrána Josef;64;16;ÈMUS;;
36;Vıchodoèeskı;21;Makoò Jiøí;48;20;ÈMUS;;
