districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare;minor
6;Ústeckı;10;Peèenková Ivona;37;NS;NS;10;1,16;1
6;Ústeckı;11;Závodnı Jiøí;70;NS;BEZPP;0;0;1
6;Ústeckı;12;Kopalová Maruša;58;NS;ÈHNJ;4;0,46;1
6;Ústeckı;13;Palièka Josef;54;NS;BEZPP;1;0,11;1
6;Ústeckı;14;Èernı Vladislav;67;NS;BEZPP;4;0,46;1
6;Ústeckı;15;Relich Miroslav;23;NS;BEZPP;6;0,69;1
6;Ústeckı;16;Štrunc Vladislav;45;NS;BEZPP;9;1,04;1
6;Ústeckı;17;Cekota Vladimír;42;NS;RMS;29;3,36;1
6;Ústeckı;18;Kánskı Jaroslav;48;NS;BEZPP;3;0,34;1
6;Ústeckı;19;Bednaøík Martin;38;NS;BEZPP;5;0,58;1
6;Ústeckı;20;Vácha Jaroslav;42;NS;BEZPP;1;0,11;1
6;Ústeckı;21;Soukup Karel;38;NS;BEZPP;2;0,23;1
6;Ústeckı;22;Èernı Jiøí;57;NS;BEZPP;4;0,46;1
6;Ústeckı;23;Mošnová Ivana;46;NS;BEZPP;8;0,92;1
6;Ústeckı;24;Laš Jiøí;41;NS;BEZPP;6;0,69;1
6;Ústeckı;25;Jakoubková Irena;54;NS;BEZPP;1;0,11;1
6;Ústeckı;26;Svoboda Rudolf;52;NS;BEZPP;2;0,23;1
7;Libereckı;1;Kopal Jan;28;NS;BEZPP;49;8,62;1
7;Libereckı;3;Kousal Filip;21;NS;BEZPP;10;1,76;1
7;Libereckı;4;Pour Bohumil;59;NS;BEZPP;11;1,93;1
7;Libereckı;5;Schroll Tomáš;28;NS;ÈHNJ;31;5,45;1
7;Libereckı;6;Pešek Jan Adam;53;NS;BEZPP;3;0,52;1
7;Libereckı;7;Šmída Zlatomír;49;NS;ÈHNJ;7;1,23;1
7;Libereckı;8;Louda Jaroslav;52;NS;RMS;18;3,16;1
7;Libereckı;9;Holeèek Ludìk;47;NS;ÈHNJ;4;0,7;1
7;Libereckı;10;Dub Blaej;53;NS;NDS;12;2,11;1
7;Libereckı;11;Rùièka Miroslav;54;NS;BEZPP;5;0,88;1
7;Libereckı;12;Roèek Tomáš;40;NS;BEZPP;10;1,76;1
7;Libereckı;13;Schmidtová Hana;58;NS;BEZPP;5;0,88;1
7;Libereckı;14;Míšková Vìra;58;NS;BEZPP;6;1,05;1
7;Libereckı;15;Pešková Ludmila;85;NS;BEZPP;5;0,88;1
7;Libereckı;16;Kaše Karel;51;NS;ÈHNJ;4;0,7;1
7;Libereckı;17;Fabryová Eva;64;NS;RMS;14;2,46;1
8;Královéhradeckı;1;Knapovskı Miroslav;34;NS;NS;41;6,39;1
8;Královéhradeckı;2;Laš Radoslav;35;NS;NS;54;8,42;1
8;Královéhradeckı;3;Burešová Ludmila;59;NS;BEZPP;24;3,74;1
8;Královéhradeckı;4;Jelínek Ivan;56;NS;RMS;19;2,96;1
8;Královéhradeckı;5;Hısek Lukáš;29;NS;NS;11;1,71;1
8;Královéhradeckı;6;Lacina Jaroslav;36;NS;BEZPP;5;0,78;1
8;Královéhradeckı;7;Jeková Jana;46;NS;BEZPP;1;0,15;1
8;Královéhradeckı;8;Honkyš Arnošt;45;NS;NS;6;0,93;1
8;Královéhradeckı;9;Karnovská Petra;22;NS;RMS;45;7,02;1
8;Královéhradeckı;10;Karásková Andrea;21;NS;RMS;40;6,24;1
9;Pardubickı;1;Krajina Vladimír;72;NS;BEZPP;6;1,63;1
9;Pardubickı;2;Frıblová Taána;62;NS;BEZPP;12;3,26;1
9;Pardubickı;3;Hrdina Leoš;40;NS;BEZPP;15;4,07;1
9;Pardubickı;4;Boháè Vladislav;40;NS;BEZPP;8;2,17;1
9;Pardubickı;5;Nechala Marek;29;NS;BEZPP;24;6,52;1
9;Pardubickı;6;Dostál Vratislav;29;NS;BEZPP;11;2,98;1
9;Pardubickı;7;Krob Jan;25;NS;BEZPP;11;2,98;1
9;Pardubickı;8;Èervák Josef;24;NS;BEZPP;14;3,8;1
9;Pardubickı;9;Boháè Ondøej;35;NS;BEZPP;15;4,07;1
10;Vysoèina;1;Bátora Ladislav;54;NS;BEZPP;9;2,61;1
10;Vysoèina;2;Kafka Milan;49;NS;ÈHNJ;11;3,19;1
10;Vysoèina;3;Cincibuch Pavel;79;NS;RMS;5;1,45;1
10;Vysoèina;4;Houšková Jana;44;NS;BEZPP;6;1,74;1
10;Vysoèina;5;Král Hugo;63;NS;RMS;5;1,45;1
10;Vysoèina;6;Sliwka Josef;41;NS;RMS;10;2,9;1
10;Vysoèina;7;Jeøábek Jan;23;NS;BEZPP;11;3,19;1
10;Vysoèina;8;Kaminskı Jiøí;59;NS;RMS;5;1,45;1
10;Vysoèina;9;Dobrovolnı Milan;36;NS;BEZPP;8;2,32;1
10;Vysoèina;10;Pekárková Lucie;30;NS;RMS;16;4,65;1
11;Jihomoravskı;1;Illa Jan;69;NS;BEZPP;6;1,1;1
11;Jihomoravskı;2;Èermák Radovan;38;NS;NS;35;6,45;1
11;Jihomoravskı;3;Kubinec Jan;70;NS;NS;9;1,66;1
11;Jihomoravskı;4;Novák David;21;NS;NS;38;7,01;1
11;Jihomoravskı;5;Pikola Rudolf;34;NS;BEZPP;7;1,29;1
11;Jihomoravskı;6;Èernı Libor;22;NS;BEZPP;21;3,87;1
11;Jihomoravskı;7;Sünderhauf Jiøí;52;NS;BEZPP;2;0,36;1
11;Jihomoravskı;8;Dvoøák Vladimír;23;NS;BEZPP;17;3,13;1
11;Jihomoravskı;9;Sünderhaufová Jana;44;NS;BEZPP;9;1,66;1
11;Jihomoravskı;10;Kubíèek Jan;49;NS;RMS;23;4,24;1
11;Jihomoravskı;11;Mušálek Stanislav;39;NS;RMS;25;4,61;1
12;Olomouckı;1;Dichter František;63;NS;NS;25;5,23;1
12;Olomouckı;2;Galda Jindøich;53;NS;NS;6;1,25;1
12;Olomouckı;4;enoièka Michal;28;NS;NS;14;2,92;1
12;Olomouckı;5;Koláø René;37;NS;BEZPP;12;2,51;1
12;Olomouckı;6;Koèí František;46;NS;NS;5;1,04;1
12;Olomouckı;7;Kolman Jiøí;41;NS;RMS;8;1,67;1
12;Olomouckı;8;Jurèeka Petr;36;NS;RMS;6;1,25;1
12;Olomouckı;9;Koneènı Radomír;41;NS;BEZPP;1;0,2;1
12;Olomouckı;10;Kunovskı Martin;34;NS;RMS;8;1,67;1
12;Olomouckı;11;Machálek Jaromír;56;NS;RMS;7;1,46;1
12;Olomouckı;12;Nováèek Jiøí;45;NS;RMS;3;0,62;1
12;Olomouckı;13;Andìl Èenìk;23;NS;BEZPP;2;0,41;1
12;Olomouckı;14;Prchalová Hana;22;NS;BEZPP;15;3,13;1
12;Olomouckı;15;Bednáø Petr;28;NS;NS;12;2,51;1
13;Zlínskı;1;Ovèáèíková Lenka;44;NS;NS;22;7,8;1
13;Zlínskı;2;Zrubek Miroslav;54;NS;BEZPP;3;1,06;1
13;Zlínskı;3;Èech Kamil;33;NS;NS;22;7,8;1
13;Zlínskı;4;Paštìková Alena;36;NS;BEZPP;4;1,41;1
13;Zlínskı;5;Brlicová Helena;30;NS;BEZPP;9;3,19;1
13;Zlínskı;6;Zátopková Miroslava;58;NS;RMS;6;2,12;1
13;Zlínskı;7;Suda Jiøí;49;NS;RMS;6;2,12;1
13;Zlínskı;8;Štìpán Jaroslav;45;NS;RMS;9;3,19;1
13;Zlínskı;9;Ondrièka Zdenìk;43;NS;BEZPP;4;1,41;1
14;Moravskoslezskı;1;Komárek Václav;62;NS;NS;123;8,33;1
14;Moravskoslezskı;2;Malec Cyril;58;NS;RMS;60;4,06;1
14;Moravskoslezskı;3;Bacík Martin;21;NS;NS;57;3,86;1
14;Moravskoslezskı;4;Èudejko Petr;43;NS;RMS;32;2,16;1
14;Moravskoslezskı;5;Pilát Petr;39;NS;BEZPP;22;1,49;1
14;Moravskoslezskı;6;Schuska Jaroslav;38;NS;RMS;15;1,01;1
14;Moravskoslezskı;7;Mašlík Karel;38;NS;RMS;34;2,3;1
14;Moravskoslezskı;8;Machová Iveta;32;NS;RMS;40;2,71;1
14;Moravskoslezskı;9;Perna Tomáš;53;NS;RMS;17;1,15;1
14;Moravskoslezskı;10;Nicieja Martin;34;NS;NS;31;2,1;1
14;Moravskoslezskı;11;Honkyš Vladimír;22;NS;NS;25;1,69;1
14;Moravskoslezskı;12;Ploskonková Boena;48;NS;BEZPP;10;0,67;1
14;Moravskoslezskı;13;Poledno Jiøí;59;NS;RMS;23;1,55;1
14;Moravskoslezskı;14;Navrátil Josef;65;NS;NS;7;0,47;1
14;Moravskoslezskı;15;Vıtisk Zdenìk;55;NS;RMS;5;0,33;1
14;Moravskoslezskı;16;Dembinski David;23;NS;RMS;18;1,21;1
14;Moravskoslezskı;17;Meèiar Šimon;61;NS;NS;1;0,06;1
14;Moravskoslezskı;18;Gašpar Vasil;56;NS;RMS;19;1,28;1
14;Moravskoslezskı;19;Scharbert Jaroslav;26;NS;RMS;7;0,47;1
14;Moravskoslezskı;20;Gábor Miroslav;40;NS;RMS;9;0,6;1
14;Moravskoslezskı;21;Meloš Jiøí;25;NS;NS;26;1,76;1
14;Moravskoslezskı;22;Ïurèo Radko;35;NS;RMS;8;0,54;1
14;Moravskoslezskı;23;Langrová Anna;63;NS;BEZPP;6;0,4;1
14;Moravskoslezskı;24;Benka Englbert;61;NS;RMS;9;0,6;1
14;Moravskoslezskı;25;Fronèek Vilém;43;NS;RMS;23;1,55;1
14;Moravskoslezskı;26;Kováø Rudolf;44;NS;RMS;12;0,81;1
14;Moravskoslezskı;27;Kajstura Jiøí;36;NS;NS;5;0,33;1
14;Moravskoslezskı;28;Bílek Pavel;22;NS;NS;3;0,2;1
14;Moravskoslezskı;29;Válek Pøemysl;35;NS;RMS;1;0,06;1
14;Moravskoslezskı;30;Jesenskı Roman;43;NS;NS;7;0,47;1
14;Moravskoslezskı;31;Veisar Milan;41;NS;RMS;0;0;1
14;Moravskoslezskı;32;Crha Ondøej;30;NS;RMS;2;0,13;1
14;Moravskoslezskı;33;Kunèická Jana;22;NS;BEZPP;8;0,54;1
14;Moravskoslezskı;34;Šipula Libor;28;NS;RMS;8;0,54;1
14;Moravskoslezskı;35;Prošek Mirek;58;NS;BEZPP;3;0,2;1
14;Moravskoslezskı;36;Vícha René;30;NS;RMS;12;0,81;1
11;Jihomoravskı;1;Privarèák Jan;32;FiS;BEZPP;22;3,83;1
11;Jihomoravskı;2;D'Ambrosová Lucie;23;FiS;BEZPP;20;3,48;1
11;Jihomoravskı;3;Pecho Ludìk;50;FiS;FiS;11;1,91;1
11;Jihomoravskı;4;Rosenbergová Boena;57;FiS;FiS;17;2,96;1
11;Jihomoravskı;5;Vrba Antonín;47;FiS;BEZPP;27;4,7;1
11;Jihomoravskı;6;Biskup Even;42;FiS;BEZPP;4;0,69;1
11;Jihomoravskı;7;Guryèa Adam;26;FiS;BEZPP;7;1,21;1
11;Jihomoravskı;8;Fajbus Zdenìk;66;FiS;BEZPP;13;2,26;1
11;Jihomoravskı;9;Zablatzkı Jiøí;27;FiS;BEZPP;3;0,52;1
11;Jihomoravskı;10;Skıbová Lucie;32;FiS;BEZPP;2;0,34;1
11;Jihomoravskı;11;Hubaèka Vít;27;FiS;BEZPP;32;5,57;1
11;Jihomoravskı;12;Šebesta Zdenìk;29;FiS;BEZPP;9;1,56;1
11;Jihomoravskı;13;Vašíèková Marta;45;FiS;BEZPP;0;0;1
11;Jihomoravskı;14;Zelinka František;56;FiS;BEZPP;9;1,56;1
11;Jihomoravskı;15;Stloukal Rostislav;64;FiS;BEZPP;2;0,34;1
11;Jihomoravskı;16;Koukalová Ludmila;51;FiS;BEZPP;5;0,87;1
11;Jihomoravskı;17;Vlasák Jaroslav;21;FiS;BEZPP;16;2,78;1
11;Jihomoravskı;18;Novák František;58;FiS;BEZPP;4;0,69;1
11;Jihomoravskı;19;Vyzinová Jiøina;54;FiS;BEZPP;2;0,34;1
11;Jihomoravskı;20;Ningerová Romana;41;FiS;BEZPP;5;0,87;1
11;Jihomoravskı;21;Rosypal Stanislav;52;FiS;BEZPP;1;0,17;1
11;Jihomoravskı;22;Holeèek Jan;56;FiS;BEZPP;20;3,48;1
11;Jihomoravskı;23;Vala Alois;63;FiS;BEZPP;0;0;1
11;Jihomoravskı;24;Lejsek Rostislav;55;FiS;BEZPP;3;0,52;1
11;Jihomoravskı;25;Šaníková Alena;50;FiS;BEZPP;1;0,17;1
11;Jihomoravskı;26;Bravenec Zdenìk;49;FiS;BEZPP;3;0,52;1
11;Jihomoravskı;27;Urbánková Miroslava;51;FiS;BEZPP;1;0,17;1
11;Jihomoravskı;28;Seichter Pavel;65;FiS;BEZPP;0;0;1
11;Jihomoravskı;29;Karolèíková Miluše;58;FiS;BEZPP;0;0;1
11;Jihomoravskı;30;Ulèík Jiøí;40;FiS;BEZPP;2;0,34;1
11;Jihomoravskı;31;Severová Dagmar;38;FiS;BEZPP;5;0,87;1
1;Hl. m. Praha;1;Svoboda Cyril;49;KDU-ÈSL;KDU-ÈSL;6 450;20,27;0
1;Hl. m. Praha;2;Hošek Marián;55;KDU-ÈSL;KDU-ÈSL;1 636;5,14;0
1;Hl. m. Praha;3;Øíha Vladimír;57;KDU-ÈSL;KDU-ÈSL;1 466;4,6;0
1;Hl. m. Praha;4;Koronthályová Markéta;54;KDU-ÈSL;BEZPP;1 851;5,81;0
1;Hl. m. Praha;5;Orel Jaroslav;54;KDU-ÈSL;KDU-ÈSL;687;2,15;0
1;Hl. m. Praha;6;Burgr Petr;53;KDU-ÈSL;KDU-ÈSL;336;1,05;0
1;Hl. m. Praha;7;Jelenová Zuzana;44;KDU-ÈSL;KDU-ÈSL;701;2,2;0
1;Hl. m. Praha;8;Rázková Daniela;44;KDU-ÈSL;KDU-ÈSL;363;1,14;0
1;Hl. m. Praha;9;Duchek Karel;62;KDU-ÈSL;KDU-ÈSL;146;0,45;0
1;Hl. m. Praha;10;Doleal Aleš;36;KDU-ÈSL;KDU-ÈSL;109;0,34;0
1;Hl. m. Praha;11;Herian Petr;36;KDU-ÈSL;KDU-ÈSL;233;0,73;0
1;Hl. m. Praha;12;Philipp Tom;37;KDU-ÈSL;KDU-ÈSL;520;1,63;0
1;Hl. m. Praha;13;Plíšek Martin;31;KDU-ÈSL;KDU-ÈSL;88;0,27;0
1;Hl. m. Praha;14;Szennai Tomáš;40;KDU-ÈSL;KDU-ÈSL;152;0,47;0
1;Hl. m. Praha;15;Kubiš Jiøí;31;KDU-ÈSL;KDU-ÈSL;98;0,3;0
1;Hl. m. Praha;16;Cieslar Jan;28;KDU-ÈSL;KDU-ÈSL;91;0,28;0
1;Hl. m. Praha;17;Hrubı František;39;KDU-ÈSL;KDU-ÈSL;88;0,27;0
1;Hl. m. Praha;18;Holková Helena;33;KDU-ÈSL;KDU-ÈSL;75;0,23;0
1;Hl. m. Praha;19;Kapièák Ivan;40;KDU-ÈSL;KDU-ÈSL;62;0,19;0
1;Hl. m. Praha;20;Èernı Josef;60;KDU-ÈSL;KDU-ÈSL;87;0,27;0
1;Hl. m. Praha;21;Melnièuk Petr;26;KDU-ÈSL;KDU-ÈSL;65;0,2;0
1;Hl. m. Praha;22;Prausová Erika;41;KDU-ÈSL;KDU-ÈSL;123;0,38;0
1;Hl. m. Praha;23;Mojíš Vladimír;60;KDU-ÈSL;BEZPP;93;0,29;0
1;Hl. m. Praha;24;Pohunková Dagmar;77;KDU-ÈSL;KDU-ÈSL;161;0,5;0
1;Hl. m. Praha;25;Kovalèíková Barbora;28;KDU-ÈSL;KDU-ÈSL;154;0,48;0
1;Hl. m. Praha;26;Èiinskı Jan;28;KDU-ÈSL;KDU-ÈSL;236;0,74;0
1;Hl. m. Praha;27;Plocek Josef;81;KDU-ÈSL;KDU-ÈSL;32;0,1;0
1;Hl. m. Praha;28;Petz Bohumil;66;KDU-ÈSL;KDU-ÈSL;20;0,06;0
1;Hl. m. Praha;29;Svobodová Marie;47;KDU-ÈSL;KDU-ÈSL;34;0,1;0
1;Hl. m. Praha;30;Haicl Petr;52;KDU-ÈSL;KDU-ÈSL;68;0,21;0
1;Hl. m. Praha;31;Fajstavrová Jana;47;KDU-ÈSL;KDU-ÈSL;125;0,39;0
1;Hl. m. Praha;32;Ort Jiøí;62;KDU-ÈSL;KDU-ÈSL;70;0,21;0
1;Hl. m. Praha;33;Šimùnek Petr;35;KDU-ÈSL;KDU-ÈSL;64;0,2;0
1;Hl. m. Praha;34;Outrata Jan Jakub;57;KDU-ÈSL;KDU-ÈSL;96;0,3;0
1;Hl. m. Praha;35;Šimùnek Josef;72;KDU-ÈSL;KDU-ÈSL;22;0,06;0
1;Hl. m. Praha;36;Vymazal Jiøí;29;KDU-ÈSL;KDU-ÈSL;95;0,29;0
2;Støedoèeskı;1;Parkanová Vlasta;54;KDU-ÈSL;KDU-ÈSL;5 451;18,04;0
2;Støedoèeskı;2;Janeèek Josef;53;KDU-ÈSL;KDU-ÈSL;1 694;5,6;0
2;Støedoèeskı;3;Ptáèková Melicharová Lenka;36;KDU-ÈSL;KDU-ÈSL;809;2,67;0
2;Støedoèeskı;4;Rùek Jiøí;53;KDU-ÈSL;KDU-ÈSL;220;0,72;0
2;Støedoèeskı;5;Vacek Josef;46;KDU-ÈSL;KDU-ÈSL;636;2,1;0
2;Støedoèeskı;6;Valer Tomáš;37;KDU-ÈSL;KDU-ÈSL;290;0,96;0
2;Støedoèeskı;7;Kroupa Karel;46;KDU-ÈSL;KDU-ÈSL;667;2,2;0
2;Støedoèeskı;8;Kuhn Jiøí;46;KDU-ÈSL;BEZPP;346;1,14;0
2;Støedoèeskı;9;Fišerová Stanislava;50;KDU-ÈSL;KDU-ÈSL;249;0,82;0
2;Støedoèeskı;10;Sova Karel;54;KDU-ÈSL;KDU-ÈSL;199;0,65;0
2;Støedoèeskı;11;Hermuth Jiøí;54;KDU-ÈSL;KDU-ÈSL;122;0,4;0
2;Støedoèeskı;12;Štorková Marie;59;KDU-ÈSL;KDU-ÈSL;328;1,08;0
2;Støedoèeskı;13;Prùša Daniel;38;KDU-ÈSL;KDU-ÈSL;115;0,38;0
2;Støedoèeskı;14;Boèek Jan;56;KDU-ÈSL;KDU-ÈSL;88;0,29;0
2;Støedoèeskı;15;Èábelka Miroslav;29;KDU-ÈSL;BEZPP;149;0,49;0
2;Støedoèeskı;16;Vácha František;64;KDU-ÈSL;KDU-ÈSL;521;1,72;0
2;Støedoèeskı;17;Chotívka Petr;37;KDU-ÈSL;KDU-ÈSL;188;0,62;0
2;Støedoèeskı;18;Pavliš Miroslav;46;KDU-ÈSL;KDU-ÈSL;34;0,11;0
2;Støedoèeskı;19;Blecha Karel;51;KDU-ÈSL;KDU-ÈSL;109;0,36;0
2;Støedoèeskı;20;Jeøábková Jitka;42;KDU-ÈSL;KDU-ÈSL;64;0,21;0
2;Støedoèeskı;21;Kondelík Jaroslav;54;KDU-ÈSL;BEZPP;77;0,25;0
2;Støedoèeskı;22;Fojtík Pavel;31;KDU-ÈSL;BEZPP;150;0,49;0
2;Støedoèeskı;23;Vojáèek Jiøí;40;KDU-ÈSL;BEZPP;167;0,55;0
2;Støedoèeskı;24;Kodras Pavel;44;KDU-ÈSL;KDU-ÈSL;114;0,37;0
2;Støedoèeskı;25;Nevosad Miroslav;69;KDU-ÈSL;BEZPP;68;0,22;0
2;Støedoèeskı;26;Knob Vilibald;70;KDU-ÈSL;BEZPP;34;0,11;0
2;Støedoèeskı;27;Jankovskı Zbynìk;34;KDU-ÈSL;KDU-ÈSL;226;0,74;0
2;Støedoèeskı;28;Vondrášek Eduard;50;KDU-ÈSL;KDU-ÈSL;83;0,27;0
2;Støedoèeskı;29;Novák Václav;39;KDU-ÈSL;KDU-ÈSL;69;0,22;0
2;Støedoèeskı;30;Nepoitek Ladislav;45;KDU-ÈSL;KDU-ÈSL;14;0,04;0
2;Støedoèeskı;31;Boreckı Josef;47;KDU-ÈSL;KDU-ÈSL;44;0,14;0
2;Støedoèeskı;32;Langer Josef;59;KDU-ÈSL;KDU-ÈSL;72;0,23;0
2;Støedoèeskı;33;Houda Petr;60;KDU-ÈSL;KDU-ÈSL;36;0,11;0
2;Støedoèeskı;34;Kudláèek Ludìk;32;KDU-ÈSL;KDU-ÈSL;39;0,12;0
3;Jihoèeskı;1;Kalousek Miroslav;45;KDU-ÈSL;KDU-ÈSL;5 510;19,94;0
3;Jihoèeskı;2;Talíø Jaromír;55;KDU-ÈSL;KDU-ÈSL;3 022;10,93;0
3;Jihoèeskı;3;Vodièka Rudolf;46;KDU-ÈSL;KDU-ÈSL;523;1,89;0
3;Jihoèeskı;4;Hrdinová Marie;38;KDU-ÈSL;KDU-ÈSL;582;2,1;0
3;Jihoèeskı;5;Rosa Václav;58;KDU-ÈSL;KDU-ÈSL;353;1,27;0
3;Jihoèeskı;6;Vondrouš Jan;52;KDU-ÈSL;KDU-ÈSL;344;1,24;0
3;Jihoèeskı;7;Matìjù Václav;31;KDU-ÈSL;KDU-ÈSL;415;1,5;0
3;Jihoèeskı;8;Peterka Luboš;40;KDU-ÈSL;BEZPP;336;1,21;0
3;Jihoèeskı;9;Štojdlová Miluše Th;54;KDU-ÈSL;KDU-ÈSL;423;1,53;0
3;Jihoèeskı;10;Netík Jiøí;56;KDU-ÈSL;KDU-ÈSL;396;1,43;0
3;Jihoèeskı;11;Zrzaveckı František;56;KDU-ÈSL;KDU-ÈSL;321;1,16;0
3;Jihoèeskı;12;Šamal Vladimír;40;KDU-ÈSL;KDU-ÈSL;193;0,69;0
3;Jihoèeskı;13;Palivec Karel;43;KDU-ÈSL;BEZPP;239;0,86;0
3;Jihoèeskı;14;Ourodová Ludmila;41;KDU-ÈSL;KDU-ÈSL;247;0,89;0
3;Jihoèeskı;15;Franta Lukáš;26;KDU-ÈSL;KDU-ÈSL;112;0,4;0
3;Jihoèeskı;16;Malík Stanislav;57;KDU-ÈSL;KDU-ÈSL;388;1,4;0
3;Jihoèeskı;17;Vrba Lubomír;51;KDU-ÈSL;KDU-ÈSL;87;0,31;0
3;Jihoèeskı;18;Bláhovec Josef;56;KDU-ÈSL;KDU-ÈSL;202;0,73;0
3;Jihoèeskı;19;Houdek Jiøí;48;KDU-ÈSL;KDU-ÈSL;357;1,29;0
3;Jihoèeskı;20;Dvoøák Zdenìk;52;KDU-ÈSL;KDU-ÈSL;321;1,16;0
3;Jihoèeskı;21;Marek Ladislav;56;KDU-ÈSL;KDU-ÈSL;57;0,2;0
3;Jihoèeskı;22;Fürst Karel;38;KDU-ÈSL;KDU-ÈSL;96;0,34;0
4;Plzeòskı;1;Lobkowicz Jaroslav;63;KDU-ÈSL;KDU-ÈSL;2 622;16,04;0
4;Plzeòskı;2;Vaèkáø Jiøí;62;KDU-ÈSL;KDU-ÈSL;409;2,5;0
4;Plzeòskı;3;Jukl Jiøí;57;KDU-ÈSL;KDU-ÈSL;546;3,34;0
4;Plzeòskı;4;Lodr Jiøí;44;KDU-ÈSL;KDU-ÈSL;962;5,88;0
4;Plzeòskı;5;Èápová Marie;50;KDU-ÈSL;KDU-ÈSL;367;2,24;0
4;Plzeòskı;6;Náhlík Petr;44;KDU-ÈSL;KDU-ÈSL;716;4,38;0
4;Plzeòskı;7;Bilíková Bohumila;52;KDU-ÈSL;KDU-ÈSL;249;1,52;0
4;Plzeòskı;8;Svoboda Rudolf;59;KDU-ÈSL;KDU-ÈSL;112;0,68;0
4;Plzeòskı;9;Moulis Martin;28;KDU-ÈSL;KDU-ÈSL;223;1,36;0
4;Plzeòskı;10;Bílek Roman;32;KDU-ÈSL;KDU-ÈSL;136;0,83;0
4;Plzeòskı;11;Kaše Josef;61;KDU-ÈSL;KDU-ÈSL;235;1,43;0
4;Plzeòskı;12;Krıslová Ivana;45;KDU-ÈSL;KDU-ÈSL;151;0,92;0
4;Plzeòskı;13;Kadlec Jan;52;KDU-ÈSL;KDU-ÈSL;299;1,83;0
4;Plzeòskı;14;Chrastilová Vìra;57;KDU-ÈSL;KDU-ÈSL;61;0,37;0
4;Plzeòskı;15;Rozšafnı Oldøich;47;KDU-ÈSL;KDU-ÈSL;50;0,3;0
4;Plzeòskı;16;Tykal Roman;50;KDU-ÈSL;KDU-ÈSL;106;0,64;0
4;Plzeòskı;17;Pátı František;58;KDU-ÈSL;KDU-ÈSL;195;1,19;0
4;Plzeòskı;18;Basl Jiøí;37;KDU-ÈSL;KDU-ÈSL;92;0,56;0
4;Plzeòskı;19;Koderová Marie;51;KDU-ÈSL;KDU-ÈSL;127;0,77;0
4;Plzeòskı;20;Suda Václav;42;KDU-ÈSL;KDU-ÈSL;163;0,99;0
5;Karlovarskı;1;Køíová Jana;47;KDU-ÈSL;KDU-ÈSL;571;12,08;0
5;Karlovarskı;2;Malı Josef;52;KDU-ÈSL;KDU-ÈSL;238;5,03;0
5;Karlovarskı;3;Valíèek Karel;55;KDU-ÈSL;KDU-ÈSL;93;1,96;0
5;Karlovarskı;4;Poledníèek Marek;39;KDU-ÈSL;KDU-ÈSL;159;3,36;0
5;Karlovarskı;5;Novák Jiøí;42;KDU-ÈSL;KDU-ÈSL;76;1,6;0
5;Karlovarskı;6;Matuška Radek;34;KDU-ÈSL;KDU-ÈSL;259;5,48;0
5;Karlovarskı;7;Hoyer Roman;42;KDU-ÈSL;KDU-ÈSL;85;1,79;0
5;Karlovarskı;8;Rezek Jiøí;59;KDU-ÈSL;KDU-ÈSL;136;2,87;0
5;Karlovarskı;9;Šatrová Veronika;49;KDU-ÈSL;KDU-ÈSL;82;1,73;0
5;Karlovarskı;10;Hoferic Milan;31;KDU-ÈSL;KDU-ÈSL;25;0,52;0
5;Karlovarskı;11;Volf Miroslav;57;KDU-ÈSL;KDU-ÈSL;51;1,07;0
5;Karlovarskı;12;Walter Aleš;56;KDU-ÈSL;KDU-ÈSL;67;1,41;0
5;Karlovarskı;13;Brodec Václav;50;KDU-ÈSL;KDU-ÈSL;59;1,24;0
5;Karlovarskı;14;Tobolková Marie;66;KDU-ÈSL;KDU-ÈSL;197;4,17;0
6;Ústeckı;1;Kubínek Jiøí;49;KDU-ÈSL;KDU-ÈSL;466;5,57;0
6;Ústeckı;2;Rùièka František;47;KDU-ÈSL;KDU-ÈSL;837;10;0
6;Ústeckı;3;Pehr Michal;28;KDU-ÈSL;KDU-ÈSL;332;3,96;0
6;Ústeckı;4;Müller Miloslav;44;KDU-ÈSL;KDU-ÈSL;132;1,57;0
6;Ústeckı;5;Hybner Petr;34;KDU-ÈSL;KDU-ÈSL;161;1,92;0
6;Ústeckı;6;Boèek Pavel;42;KDU-ÈSL;KDU-ÈSL;260;3,1;0
6;Ústeckı;7;Landa Jiøí;48;KDU-ÈSL;KDU-ÈSL;378;4,51;0
6;Ústeckı;8;Buøt Vladimír;42;KDU-ÈSL;BEZPP;171;2,04;0
6;Ústeckı;9;Ryvolová Magdaléna;32;KDU-ÈSL;KDU-ÈSL;184;2,19;0
6;Ústeckı;10;Poláèková Eva;38;KDU-ÈSL;KDU-ÈSL;221;2,64;0
6;Ústeckı;11;Chaloupek Tomáš;57;KDU-ÈSL;KDU-ÈSL;96;1,14;0
6;Ústeckı;12;Kunstová Vlasta;58;KDU-ÈSL;KDU-ÈSL;32;0,38;0
6;Ústeckı;13;Zelenková Václava;44;KDU-ÈSL;KDU-ÈSL;66;0,78;0
6;Ústeckı;14;Èesal Václav;58;KDU-ÈSL;KDU-ÈSL;43;0,51;0
6;Ústeckı;15;Nováková Hana;41;KDU-ÈSL;KDU-ÈSL;48;0,57;0
6;Ústeckı;16;Hynèica Václav;46;KDU-ÈSL;KDU-ÈSL;64;0,76;0
