nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,valid
6,SDĽ,134,Ľudmila,Ligasová,Ing.,46,ekonómka,Považská Bystrica,1
6,SDĽ,135,Štefan,Kaduc,Ing.,56,živnostník,Sereď,1
6,SDĽ,136,Ján,Štofira,Ing.,53,technik,Snina,1
6,SDĽ,137,Ľubomír,Laurenčík,,42,podnikateľ,Bytča,1
6,SDĽ,138,Vlastimil,Borůvka,Ing. PhD.,38,manažér,Zvolen,1
6,SDĽ,139,Milan,Dunár,Ing.,52,agropodnikateľ,Veľké Leváre,1
6,SDĽ,140,Igor,Mrákava,,48,stavebný technik,Považská Bystrica,1
6,SDĽ,141,Jozef,Golian,,59,agropodnikateľ,Hriňová,1
6,SDĽ,142,Milan,Zuza,Ing.,53,stredoškolský pedagóg,Košice,1
6,SDĽ,143,Blažej,Gál,,45,skladník,Košice,1
6,SDĽ,144,Emil,Hujo,,33,sanitár,Nová Dubnica,1
6,SDĽ,145,Anna,Šrámková,Ing.,51,podnikateľka,Trnava,1
6,SDĽ,146,Adriana,Kurucová,PhDr.,35,učiteľka,Kežmarok,1
6,SDĽ,147,Miroslav,Hodás,JUDr.,52,výsluhový dôchodca,Ochodnica,1
6,SDĽ,148,Blanka,Rafaelisová,,63,živnostníčka,Nemecká,1
6,SDĽ,149,Peter,Ferko,Ing.,58,lesník,Pakostov,1
6,SDĽ,150,Pavel,Ondrejka,,33,krajský tajomník Strany zelených,Bratislava,1
7,SMK-MKP,1,Pál,Csáky,Ing.,54,poslanec Národnej rady SR,Bratislava,1
7,SMK-MKP,2,Gyula,Bárdos,,52,poslanec Národnej rady SR,Senec,1
7,SMK-MKP,3,József,Berényi,Mgr.,43,poslanec Národnej rady SR,Dolné Saliby,1
7,SMK-MKP,4,Iván,Farkas,Ing.,44,poslanec Národnej rady SR,Mužla,1
7,SMK-MKP,5,László,Szigeti,,52,poslanec Národnej rady SR,Štúrovo,1
7,SMK-MKP,6,Miklós,Duray,RNDr.,64,poslanec Národnej rady SR,Bratislava,1
7,SMK-MKP,7,Ágnes,Biró,PaedDr.,52,poslankyňa Národnej rady SR,Šaľa,1
7,SMK-MKP,8,Klára,Sárközy,MUDr.,57,poslankyňa Národnej rady SR,Veľký Meder,1
7,SMK-MKP,9,Péter,Csúsz,Mgr.,44,pedagóg,Lučenec,1
7,SMK-MKP,10,István,Pásztor,Ing.,53,poslanec Národnej rady SR,Kráľovský Chlmec,1
7,SMK-MKP,11,Anna,Szögedi,,60,poslankyňa Národnej rady SR,Tornaľa,1
7,SMK-MKP,12,László,Miklós,prof. RNDr. DrSc. Dr. h. c.,61,poslanec Národnej rady SR,Kyselica,1
7,SMK-MKP,13,László,Köteles,Ing.,52,bezpečnostný inžinier,Moldava nad Bodvou,1
7,SMK-MKP,14,František,Auxt,Mgr.,58,podnikateľ,Rimavská Sobota,1
7,SMK-MKP,15,Károly,Peczár,Mgr.,39,ústredný riaditeľ strany,Nové Zámky,1
7,SMK-MKP,16,Béla,Szabó,Ing.,53,zástupca primátora,Komárno,1
7,SMK-MKP,17,Szabolcs,Hodosy,Mgr.,27,právnik,Dunajská Streda,1
7,SMK-MKP,18,Tibor,Róm,MUDr.,56,lekár,Plášťovce,1
7,SMK-MKP,19,László,Basternák,,53,hlavný kontrolór mesta,Hurbanovo,1
7,SMK-MKP,20,Lajos,Ladányi,,51,informatik,Klasov,1
7,SMK-MKP,21,Béla,Hrubík,,45,technik,Vinica,1
7,SMK-MKP,22,František,Porubán,Ing.,43,stavebný inžinier,Hrhov,1
7,SMK-MKP,23,Gábor,Mihók,Bc.,34,ekonóm,Veľké Kapušany,1
7,SMK-MKP,24,Béla,Halász,Ing.,32,stavebný inžinier,Kolárovo,1
7,SMK-MKP,25,László,Pék,,58,pedagóg,Matúškovo,1
7,SMK-MKP,26,Márta,Stubendek,Mgr.,47,starostka,Rimavská Seč,1
7,SMK-MKP,27,Tibor,Farkas,Ing.,47,podnikateľ,Dvory nad Žitavou,1
7,SMK-MKP,28,Tamás,Lőrincz,Ing.,31,ekonóm,Levice,1
7,SMK-MKP,29,Zsolt,Király,Ing.,32,ekonóm,Bratislava,1
7,SMK-MKP,30,Jozef,Filipko,Ing.,44,strojný inžinier,Košice,1
7,SMK-MKP,31,Mikuláš,Horváth,Ing.,46,podnikateľ,Galanta,1
7,SMK-MKP,32,József,Kvarda,PhDr.,61,sociológ - kulturológ,Čenkovce,1
7,SMK-MKP,33,Pál,Farkas,Ing.,57,ekonóm,Nový Život,1
7,SMK-MKP,34,Péter,Nagy,Ing.,32,ekonóm,Nové Zámky,1
7,SMK-MKP,35,Imre,Andruskó,Mgr.,41,poslanec Národnej rady SR,Komárno,1
7,SMK-MKP,36,Csaba,Fehér,,33,historik,Komárno,1
7,SMK-MKP,37,István,Pomichal,Ing. PhD.,45,živnostník,Tomášov,1
7,SMK-MKP,38,János,Bób,Ing.,53,starosta,Zemné,1
7,SMK-MKP,39,Zsolt,Baranyay,Mgr.,31,právnik,Žihárec,1
7,SMK-MKP,40,Ferenc,Petrik,Mgr.,61,pedagóg,Veľké Trakany,1
7,SMK-MKP,41,Olga,Szabó,JUDr.,52,advokátka,Patince,1
7,SMK-MKP,42,Ágnes,Takács,Ing.,43,starostka,Bohúňovo,1
7,SMK-MKP,43,Ladislav,Balík,MUDr.,53,lekár,Veľký Krtíš,1
7,SMK-MKP,44,Július,Slovák,Ing.,47,konateľ spoločnosti,Rožňava,1
7,SMK-MKP,45,Vince,Erdős,Ing.,50,riaditeľ prísp. organizácie,Fiľakovo,1
7,SMK-MKP,46,Beáta,Kiss,Mgr.,40,stredoškolská profesorka,Nýrovce,1
7,SMK-MKP,47,Andrea,Klabuzai,JUDr.,37,právnička,Mostová,1
7,SMK-MKP,48,Alexander,Néveri,Ing.,48,riaditeľ akciovej spoločnosti,Veľký Meder,1
7,SMK-MKP,49,László,Iván,Ing.,57,zástupca primátora,Moldava nad Bodvou,1
7,SMK-MKP,50,Edita,Kordová,,49,pedagogička,Rašice,1
7,SMK-MKP,51,Erika,Dőryová,,45,súkromná podnikateľka,Veľké Raškovce,1
7,SMK-MKP,52,Alexander,Szaniszló,,52,starosta,Komárovce,1
7,SMK-MKP,53,Péter,Kolár,Ing.,63,riaditeľ divadla,Košice,1
7,SMK-MKP,54,Attila,Petheő,,33,historik - pedagóg,Komárno,1
7,SMK-MKP,55,Alžbeta,Gálová,,56,starostka,Hosťová,1
7,SMK-MKP,56,László,Szabó,,42,riaditeľ školy,Dunajská Streda,1
7,SMK-MKP,57,Štefan,Bárány,,60,starosta,Ladmovce,1
7,SMK-MKP,58,Zuzana,Schwartzová,Ing.,43,manažérka,Bratislava,1
7,SMK-MKP,59,Tünde,Neszméri,Mgr.,29,pedagogička,Nová Dedinka,1
7,SMK-MKP,60,František,Botka,Ing.,52,živnostník,Šaľa,1
7,SMK-MKP,61,Gyula,Bodzsár,,58,redaktor,Veľký Krtíš,1
7,SMK-MKP,62,László,Farkas,,55,vedúci hospodárstva,Leles,1
7,SMK-MKP,63,László,Bacsó,Bc.,36,politológ,Topoľníky,1
7,SMK-MKP,64,Štefan,Horváth,,43,technik,Hrhov,1
7,SMK-MKP,65,Rozália,Szalay,Ing.,50,starostka,Klížska Nemá,1
7,SMK-MKP,66,László,Fekete,Ing.,51,strojný inžinier,Štúrovo,1
7,SMK-MKP,67,Pál,Keszegh,Ing.,61,chemický inžinier,Dunajská Streda,1
7,SMK-MKP,68,Adriana,Pappová,Mgr.,37,starostka,Debraď,1
7,SMK-MKP,69,Ladislav,Rigó,Ing.,52,pedagóg - strojný inžinier,Rimavská Sobota,1
7,SMK-MKP,70,András,Takács,PaedDr.,79,pedagóg - choreograf,Bratislava,1
7,SMK-MKP,71,Dénes,Pósa,Ing.,44,bezpečnostný technik,Radnovce,1
7,SMK-MKP,72,Róbert,Eibner,,45,technik plynových zariadení,Fiľakovo,1
7,SMK-MKP,73,Magdaléna,Hrbácsek,PaedDr.,43,univerzitná profesorka,Veľká Mača,1
7,SMK-MKP,74,Tibor,Varga,,23,okresný tajomník,Kapušianske Kľačany,1
7,SMK-MKP,75,Ladislav,Kollár,,27,manažér,Senec,1
7,SMK-MKP,76,Michal,Brogyányi,,43,živnostník,Bratislava,1
7,SMK-MKP,77,Pál,Zachar,Ing.,54,elektroinžinier,Šahy,1
7,SMK-MKP,78,Tibor,Pogány,Ing.,55,elektroinžinier,Šamorín,1
7,SMK-MKP,79,Zoltán,Molnár,Ing.,57,podnikateľ,Štitáre,1
7,SMK-MKP,80,József,Bölcs,,64,dôchodca,Trávnik,1
7,SMK-MKP,81,Flórián,Jávorka,Ing.,50,starosta,Rúbaň,1
7,SMK-MKP,82,Tamás,Ferencz,,23,odborný pracovník,Slavec,1
7,SMK-MKP,83,Ján,Bálint,Ing.,30,pedagóg,Krišovská Liesková,1
7,SMK-MKP,84,Dénes,Miklós,Ing.,50,záhradnícky inžinier,Ňárad,1
7,SMK-MKP,85,Peter,Flaškár,RNDr.,55,ekológ,Bratislava,1
7,SMK-MKP,86,Štefan,Zagyi,,55,starosta,Gemerské Dechtáre,1
7,SMK-MKP,87,Eugen,Wirth,Ing.,46,obchodný riaditeľ,Levice,1
7,SMK-MKP,88,Péter,Varga,Ing.,44,inžinier záhradníctva,Kravany nad Dunajom,1
7,SMK-MKP,89,Gergely,Agócs,Mgr.,23,politológ,Kráľov Brod,1
7,SMK-MKP,90,László,Könözsi,Ing.,51,agronóm,Obid,1
7,SMK-MKP,91,Péter,Balázs,RNDr.,45,pedagóg,Balog nad Ipľom,1
7,SMK-MKP,92,Ákos,Stubendek,,25,študent práva,Rimavská Seč,1
7,SMK-MKP,93,Alexander,Tirinda,RNDr.,44,podnikateľ,Dlhá nad Váhom,1
7,SMK-MKP,94,Gábor,Hulkó,JUDr. PhD.,30,právnik,Dunajská Streda,1
7,SMK-MKP,95,János,Sárközi,,36,manažér,Svätý Peter,1
7,SMK-MKP,96,Péter,Őry,Mgr.,38,starosta,Štvrtok na Ostrove,1
7,SMK-MKP,97,Rudolf,Szép,Ing.,49,zástupca primátora,Štúrovo,1
7,SMK-MKP,98,István,Hunyák,,48,pedagóg,Tornaľa,1
7,SMK-MKP,99,Ľudovít,Laczkó,,57,vedúci prevádzky,Borša,1
7,SMK-MKP,100,Lucia,Kopperová,JUDr.,34,právnička,Košice,1
7,SMK-MKP,101,Klára,Dohányová,MUDr.,49,detská lekárka,Jur nad Hronom,1
7,SMK-MKP,102,Margit,Cserkó,,54,účtovníčka,Trstice,1
7,SMK-MKP,103,Attila,Száraz,Mgr.,39,učiteľ,Nové Zámky,1
7,SMK-MKP,104,Attila,Vörös,,26,ekonóm,Radvaň nad Dunajom,1
7,SMK-MKP,105,Jozef,Póczos,,44,technik,Radzovce,1
7,SMK-MKP,106,Peter,Pásztor,Ing.,36,stavebný inžinier,Pozba,1
7,SMK-MKP,107,Ladislav,Polák,Ing.,39,starosta,Okoč,1
7,SMK-MKP,108,Attila,Takács,PaedDr.,41,riaditeľ školy,Sládkovičovo,1
7,SMK-MKP,109,Klára,Tóth,,40,ekonómka,Veľký Cetín,1
7,SMK-MKP,110,András,Kovács,,43,rušňovodič,Kapušianske Kľačany,1
7,SMK-MKP,111,Ladislav,Bartoš,Ing.,39,energetik,Veľké Turovce,1
7,SMK-MKP,112,László,Gubík,,23,študent práva,Levice,1
7,SMK-MKP,113,Endre,Mészáros,Ing.,44,informatik,Tešedíkovo,1
7,SMK-MKP,114,Attila,Bodor,,38,elektrotechnik,Dolné Zahorany,1
7,SMK-MKP,115,Karol,Fellinger,,46,roľník,Jelka,1
7,SMK-MKP,116,Attila,Czíria,Ing.,48,geodet,Komárno,1
7,SMK-MKP,117,Tibor,Both,,47,starosta,Kľúčovec,1
7,SMK-MKP,118,Béla,Mészáros,Ing.,57,IT manažér,Mužla,1
7,SMK-MKP,119,Ladislav,Bartók,Ing.,58,projektový manažér,Turňa nad Bodvou,1
7,SMK-MKP,120,Tibor,Dolník,Mgr.,46,pedagóg,Bátorove Kosihy,1
7,SMK-MKP,121,Ján,Cserba,Ing.,45,poľnohospodár,Želiezovce,1
7,SMK-MKP,122,Ladislav,Mészáros,,59,podnikateľ,Jelka,1
7,SMK-MKP,123,István,Samu,Mgr.,30,pedagóg,Kolárovo,1
7,SMK-MKP,124,Alica,Koľveková,Ing.,35,stredoškolská profesorka,Lipovník,1
7,SMK-MKP,125,Zoltán,Bugár,Ing.,31,ekonóm,Dunajská Streda,1
7,SMK-MKP,126,Tibor,Dobai,Ing.,30,ekonomický riaditeľ,Komoča,1
7,SMK-MKP,127,Karol,Szalonnás,,56,podnikateľ,Čierna Voda,1
7,SMK-MKP,128,Štefan,Bán,Ing.,58,súkromný podnikateľ,Tornaľa,1
7,SMK-MKP,129,György,Batta,,39,novinár,Komárno,2
7,SMK-MKP,130,Péter,Jakus,,53,technický kontrolór,Veľký Kamenec,1
7,SMK-MKP,131,Beáta,Zsideková,Ing.,27,stavebná inžinierka,Bratislava,1
7,SMK-MKP,132,Mikuláš,Szüč,,38,starosta,Hubovo,1
7,SMK-MKP,133,Kristián,Forró,,34,konateľ,Veľká Mača,1
7,SMK-MKP,134,Dezider,Pálffy,Mgr.,38,riaditeľ školy,Šahy,1
7,SMK-MKP,135,Lóránt,Gömöry,Ing.,32,poľnohosp. inžinier,Vinica,1
7,SMK-MKP,136,Zoltán,Pápay,Ing.,54,ekonóm,Veľký Meder,1
7,SMK-MKP,137,Krisztián,Ivanič,,29,ekonóm,Štúrovo,1
7,SMK-MKP,138,Bartolomej,Szabó,Ing.,32,výrobný riaditeľ,Košice,1
7,SMK-MKP,139,József,Kürti,Ing.,43,ekonóm,Kolárovo,1
7,SMK-MKP,140,Ladislav,Kottlík,Mgr.,41,starosta,Veľký Kýr,1
7,SMK-MKP,141,Imre,Gulyás,,60,strojný technik,Fiľakovo,1
7,SMK-MKP,142,Norbert,Becse,PaedDr.,38,pedagóg,Nesvady,1
7,SMK-MKP,143,Norbert,Ožvald,Mgr.,34,podnikateľ,Bešeňov,1
7,SMK-MKP,144,Tibor,Kristóf,,38,podnikateľ,Drnava,1
7,SMK-MKP,145,Zsolt,Főző,Mgr.,33,pedagóg,Rimavská Sobota,1
7,SMK-MKP,146,János,Mayer,Mgr.,41,riaditeľ kult. strediska,Kolárovo,1
7,SMK-MKP,147,Kristian,Nagy,Mgr.,33,manažér,Dunajská Streda,1
7,SMK-MKP,148,Peter,Kočkovič,Bc.,23,redaktor,Nové Zámky,1
7,SMK-MKP,149,Pál,Kakas,,43,okresný tajomník,Tekovské Lužany,1
7,SMK-MKP,150,Zoltán,Bán,Ing.,57,elektrotech. inžinier,Rimavská Sobota,1
8,ĽS-HZDS,1,Vladimír,Mečiar,JUDr. Dr. h. c.,67,poslanec Národnej rady SR,Bratislava,1
8,ĽS-HZDS,2,Tibor,Cabaj,Mgr.,56,podpredseda Národnej rady SR,Kuzmice,1
8,ĽS-HZDS,3,Milan,Rehák,Ing.,62,poslanec Národnej rady SR,Kostolná - Záriečie,1
8,ĽS-HZDS,4,Barbora,Straková,Ing. M.E.S. M.A.I.S.,30,podpredsedníčka ĽS - HZDS,Bratislava,1
8,ĽS-HZDS,5,Jaroslav,Jaduš,Ing.,42,štátny tajomník MŽP SR,Prešov,1
8,ĽS-HZDS,6,Peter,Sika,Ing. PhD.,35,štátny tajomník MPSVaR SR,Drietoma,1
8,ĽS-HZDS,7,Peter,Mečiar,MUDr.,55,kardiológ,Banská Bystrica,1
8,ĽS-HZDS,8,Vladimír,Pavelka,Ing.,50,vedúci služobného úradu MP SR,Dolný Kubín,1
8,ĽS-HZDS,9,Ján,Kovarčík,Ing.,58,poslanec Národnej rady SR,Nitra,1
8,ĽS-HZDS,10,Jozef,Pavúk,Ing.,40,riaditeľ odboru Cargo Slovakia,Zvolen,1
8,ĽS-HZDS,11,Miroslav,Jureňa,Ing.,55,poslanec Národnej rady SR,Gbely,1
8,ĽS-HZDS,12,Jozef,Habánik,Ing. PhD.,34,štátny tajomník MŠ SR,Trenčín,1
8,ĽS-HZDS,13,Katarína,Tóthová,prof. JUDr. DrSc.,70,poslankyňa Národnej rady SR,Bratislava,1
8,ĽS-HZDS,14,Pavol,Džurina,Ing.,50,poslanec Národnej rady SR,Sobrance,1
8,ĽS-HZDS,15,František,Výrostko,doc. Mgr. art.,56,riaditeľ divadla,Martin,1
8,ĽS-HZDS,16,Marián,Klenko,PhDr.,31,predseda RR ĽS - HZDS,Nitra,1
8,ĽS-HZDS,17,Jozef,Halecký,MUDr.,59,poslanec Národnej rady SR,Bardejov,1
8,ĽS-HZDS,18,Mária,Seková,doc. Ing. PhD.,59,prednostka ObÚ,Banská Bystrica,1
8,ĽS-HZDS,19,Ján,Bodnár,Ing.,49,primátor mesta,Prievidza,1
8,ĽS-HZDS,20,Ján,Dlhopolček,PhDr.,58,primátor mesta,Hlohovec,1
8,ĽS-HZDS,21,Alojz,Engliš,Ing.,63,asistent poslanca Národnej rady SR,Košice,1
8,ĽS-HZDS,22,Marián,Haľko,,65,poslanec Národnej rady SR,Prešov,1
8,ĽS-HZDS,23,Katarína,Rosinová,Mgr.,25,asistentka poslanca Národnej rady SR,Dubnica nad Váhom,1
8,ĽS-HZDS,24,Janka,Romanová,,46,obchodná zástupkyňa,Lodno,1
8,ĽS-HZDS,25,Juraj,Konevič,Ing.,48,riaditeľ sekcie FNM SR,Trebišov,1
8,ĽS-HZDS,26,Klaudia,Bertoková,Ing.,41,vedúca oddelenia RÚVZ,Chotín,1
8,ĽS-HZDS,27,Miloslava,Čutková,JUDr.,54,riaditeľka centra práv. pomoci,Bratislava,1
8,ĽS-HZDS,28,Július,Höffer,MUDr.,55,riaditeľ nemocnice,Lučenec,1
8,ĽS-HZDS,29,Eva,Zatková,Ing.,43,konateľka spoločnosti,Trnava,1
8,ĽS-HZDS,30,Jana,Michalková,Bc.,43,dozorná úradníčka OS,Stará Bystrica,1
8,ĽS-HZDS,31,Daniela,Dzubajová,Ing.,48,vedúca odboru MsÚ,Prešov,1
8,ĽS-HZDS,32,Alexander,Koreň,PhDr.,55,podpredseda ŠHR SR,Nové Mesto nad Váhom,1
8,ĽS-HZDS,33,Milan,Grman,,40,súkromný podnikateľ,Topoľčany,1
8,ĽS-HZDS,34,Pavol,Mertus,Ing.,45,manažér,Bratislava,1
8,ĽS-HZDS,35,Miroslava,Kokavcová,Ing.,38,prednostka ObÚ,Veľký Krtíš,1
8,ĽS-HZDS,36,Mária,Topoľančinová,Ing.,35,krajská tajomníčka ĽS - HZDS,Sady nad Torysou,1
8,ĽS-HZDS,37,Marián,Ručkay,Ing.,61,konateľ spoločnosti,Piešťany,1
8,ĽS-HZDS,38,Ján,Dobrovič,Ing.,49,námestník GR Daňové riaditeľstvo,Veľký Šariš,1
8,ĽS-HZDS,39,Jozef,Božik,PaedDr. PhD.,34,podpredseda TSK,Partizánske,1
8,ĽS-HZDS,40,Eva,Kuklová,Mgr.,58,vedúca odboru NSK,Nitra,1
8,ĽS-HZDS,41,Alexandra,Suchánková,Ing.,26,manažérka,Bratislava,1
8,ĽS-HZDS,42,Alžbeta,Staníková,Mgr.,55,zástupkyňa primátora,Zvolen,1
8,ĽS-HZDS,43,Anna,Jenčová,MVDr.,44,starostka mestskej časti,Košice - Nad jazerom,1
8,ĽS-HZDS,44,Bystrík,Horváth,Ing.,46,riaditeľ pobočky banky,Sereď,1
8,ĽS-HZDS,45,Zdenko,Kozák,,45,súkromný podnikateľ,Martin,1
8,ĽS-HZDS,46,Štefan,Ladičkovský,Ing.,46,starosta obce,Topoľovka,1
8,ĽS-HZDS,47,Anna,Hoštáková,Ing.,52,riaditeľka pobočky Soc. poisťovne,Považská Bystrica,1
8,ĽS-HZDS,48,Peter,Privalinec,Mgr.,28,asistent riaditeľa úradu NSK,Nitra,1
8,ĽS-HZDS,49,Stanislav,Háber,Mgr.,43,riaditeľ tlač. odboru ĽS - HZDS,Bratislava,1
8,ĽS-HZDS,50,Mária,Horvátová,JUDr.,58,riaditeľka osob. úradu MS SR,Čečejovce,1
8,ĽS-HZDS,51,Peter,Bulík,Mgr.,52,riaditeľ SOŠ,Bánovce nad Bebravou,1
8,ĽS-HZDS,52,Jozef,Tokarčík,Ing.,48,riaditeľ pobočky Soc. poisťovne,Žiar nad Hronom,1
8,ĽS-HZDS,53,Štefan,Kuruc,MVDr.,46,majster výroby,Smižany,1
8,ĽS-HZDS,54,Zuzana,Pitáková,Ing.,33,riaditeľka odboru ĽS - HZDS,Tvrdošín,1
8,ĽS-HZDS,55,Mária,Gajdošová,JUDr.,47,právnička,Medzilaborce,1
8,ĽS-HZDS,56,Agáta,Žalkovičová,,45,výrobná pracovníčka,Matúškovo,1
8,ĽS-HZDS,57,Jozef,Kováč,,59,starosta obce,Nevidzany,1
8,ĽS-HZDS,58,Ladislav,Balla,Ing.,56,prednosta ObÚ,Malacky,1
8,ĽS-HZDS,59,Vojtech,Čičmanec,Ing.,46,starosta obce,Kocurany,1
8,ĽS-HZDS,60,Igor,Liška,Ing.,29,likvidátor škôd,Žilina,1
8,ĽS-HZDS,61,Ján,Kuba,Mgr.,54,stredoškolský učiteľ,Vranov nad Topľou,1
8,ĽS-HZDS,62,Igor,Kvasnica,Ing. PhD.,45,prednosta KÚ ŽP,Trenčín,1
8,ĽS-HZDS,63,Peter,Škombár,,33,starosta obce,Vasiľov,1
8,ĽS-HZDS,64,Jozef,Rosipal,,53,starosta obce,Iňa,1
8,ĽS-HZDS,65,Juraj,Karovič,PharmDr.,59,riaditeľ sekcie PPA,Bratislava,1
8,ĽS-HZDS,66,Dušan,Ďurčenka,Ing.,48,obchodný riaditeľ,Polomka,1
8,ĽS-HZDS,67,Gejza,Milko,,37,poslanec VÚC,Gemerská Hôrka,1
8,ĽS-HZDS,68,Michal,Dobiaš,,32,živnostník a poslanec MsZ,Prievidza,1
8,ĽS-HZDS,69,Juraj,Smatana,Ing. CSc.,48,súkromný podnikateľ,Povoda,1
8,ĽS-HZDS,70,Dagmar,Gasperová,Bc.,55,vedúca úseku služieb DD,Ľubochňa,1
8,ĽS-HZDS,71,Jozef,Eštočin,Ing.,58,predseda družstva,Litmanová,1
8,ĽS-HZDS,72,František,Hatina,Ing.,60,riaditeľ správy katastra,Šurany,1
8,ĽS-HZDS,73,Roman,Conorto,Mgr.,42,štátny zamestnanec,Senec,1
8,ĽS-HZDS,74,Ján,Mišík,Ing.,41,referent katastr. úradu,Orovnica,1
8,ĽS-HZDS,75,Marián,Bubeník,Ing.,54,prednosta ObÚ,Spišská Nová Ves,1
8,ĽS-HZDS,76,Anna,Chalupková,Ing.,58,riaditeľka školy,Dubnica nad Váhom,1
8,ĽS-HZDS,77,Peter,Gulíšek,Bc.,29,živnostník - geodet,Brodské,1
8,ĽS-HZDS,78,Ján,Tulis,Ing.,53,súkromný podnikateľ,Bytča,1
8,ĽS-HZDS,79,Pavol,Kačic,Ing.,52,generálny riaditeľ,Stropkov,1
8,ĽS-HZDS,80,Ján,Emila,PaedDr.,58,zástupca primátora,Topoľčany,1
8,ĽS-HZDS,81,Mária,Rusňáková,Mgr.,45,štátna zamestnankyňa,Malacky,1
8,ĽS-HZDS,82,Vladimír,Babic,,50,živnostník,Senohrad,1
8,ĽS-HZDS,83,Anna,Ganzová,,57,majsterka odborného výcviku,Helcmanovce,1
8,ĽS-HZDS,84,František,Staňo,,50,starosta obce,Mojtín,1
8,ĽS-HZDS,85,Jozef,Petušík,RNDr.,52,starosta obce,Dolný Lopašov,1
8,ĽS-HZDS,86,František,Cabadaj,,58,živnostník,Belá,1
8,ĽS-HZDS,87,Augustín,Bojňanský,Ing.,55,konateľ spoločnosti,Veľká Lomnica,1
8,ĽS-HZDS,88,Miroslav,Baranovič,,37,živnostník,Poriadie,1
8,ĽS-HZDS,89,Peter,Ryba,Ing.,54,konateľ spoločnosti,Rakša,1
8,ĽS-HZDS,90,Ľubomír,Sklenár,Ing.,55,technik,Žihárec,1
8,ĽS-HZDS,91,Juraj,Pátek,Ing.,50,konateľ spoločnosti,Pezinok,1
8,ĽS-HZDS,92,Nadežda,Kvaková,RNDr.,52,stredoškolská učiteľka,Banská Štiavnica,1
8,ĽS-HZDS,93,Viera,Lucáková,Ing.,48,riaditeľka CK,Košice,1
8,ĽS-HZDS,94,Karol,Krajčo,Ing.,32,vysokoškolský pedagóg,Nové Mesto nad Váhom,1
8,ĽS-HZDS,95,Miroslav,Začko,Ing.,41,majiteľ firmy,Hlohovec,1
8,ĽS-HZDS,96,Pavol,Mináč,MUDr.,61,riaditeľ pobočky VšZP,Čadca,1
8,ĽS-HZDS,97,Ján,Mlynár,Ing.,49,starosta obce,Švábovce,1
8,ĽS-HZDS,98,Jozef,Tonhauser,Ing.,53,prednosta MsÚ,Handlová,1
8,ĽS-HZDS,99,Peter,Majerčiak,,47,starosta obce,Prosiek,1
8,ĽS-HZDS,100,Miroslav,Kellner,,49,živnostník,Levoča,1
8,ĽS-HZDS,101,Jozef,Ďuriač,,52,starosta obce,Jedľové Kostoľany,1
8,ĽS-HZDS,102,Vladimír,Šimončík,Ing.,64,štátny zamestnanec,Bratislava,1
8,ĽS-HZDS,103,Jaroslav,Gallo,Ing.,60,riaditeľ obv. pozemk. úradu,Tornaľa,1
8,ĽS-HZDS,104,Eva,Pastorková,,54,živnostníčka,Trenčianska Teplá,1
8,ĽS-HZDS,105,Peter,Fecura,Mgr.,57,terénny sociálny pracovník,Medzilaborce,1
8,ĽS-HZDS,106,Milan,Chovanec,JUDr.,45,advokát,Kysucké Nové Mesto,1
8,ĽS-HZDS,107,Marta,Juhaniaková,Ing.,54,riaditeľka VšZP,Rimavská Sobota,1
8,ĽS-HZDS,108,Ľuboš,Stolárik,Bc.,33,vedúci reg. pracoviska PPA,Košice,1
8,ĽS-HZDS,109,Andrea,Kyjanicová,Ing.,29,ekonómka,Turzovka,1
8,ĽS-HZDS,110,Otakar,Guman,Ing.,39,vedúci oddelenia ÚPSVaR,Nová Polianka,1
8,ĽS-HZDS,111,Ján,Fusko,Mgr.,55,starosta obce,Brvnište,1
8,ĽS-HZDS,112,Peter,Adamec,Ing.,56,stavebný inžinier,Bratislava,1
8,ĽS-HZDS,113,Milan,Rýzek,Mgr.,25,učiteľ,Prietrž,1
8,ĽS-HZDS,114,Jana,Bartková,Ing.,49,samostatná radkyňa ÚPSVaR,Martin,1
8,ĽS-HZDS,115,Ľudovít,Malaga,Ing.,51,krajský riaditeľ ŠOI,Prešov - Solivar,1
8,ĽS-HZDS,116,Ivan,Fraňo,Ing.,50,riaditeľ Výskum. ústavu spojov,Banská Bystrica,1
8,ĽS-HZDS,117,Rudolf,Hrdlík,MUDr.,49,lekár,Trebišov,1
8,ĽS-HZDS,118,Milan,Gavlák,Ing.,61,zást. riaditeľa Nár. šport. centra,Žilina,1
8,ĽS-HZDS,119,Blanka,Zaťková,,33,chemická laborantka,Vlčany,1
8,ĽS-HZDS,120,Katarína,Búliková,Mgr.,55,riaditeľka CVČ,Bratislava,1
8,ĽS-HZDS,121,Milan,Spodniak,Ing.,37,starosta obce,Ratka,1
8,ĽS-HZDS,122,Jozef,Hreňko,Ing.,53,riaditeľ OZ Lesy SR,Krčava,1
8,ĽS-HZDS,123,Tomáš,Vaňo,Bc.,29,zástupca primátora,Trenčín,1
8,ĽS-HZDS,124,Štefan,Krištofík,MUDr. MPH,48,všeobecný lekár,Trnava,1
8,ĽS-HZDS,125,Miloš,Veselý,Ing.,36,vedúci oddelenia MP SR,Rudina,1
8,ĽS-HZDS,126,Ján,Ragan,Ing.,41,podpredseda PSK,Vranov nad Topľou,1
