;X;again;party1;party2;year1;loyal;switch;minor1;switchMiMa;switchMiMi;switchMaMa;switchMaMi;new2;mp
1;1;KuûÌlek Old¯ich;ODA;ODA;1992;1;0;0;0;0;0;0;0;1
2;2;Odehnal Martin;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
3;3;Mirka VladimÌr;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
4;4;Topinka Petr;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
5;5;KratochvÌl Miloslav;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
6;6;Cirnfus SlavomÌr;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
7;7;Mizerov· Ivana;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
8;8;Dobal Viktor;ODA;ODA;1992;1;0;0;0;0;0;0;0;1
9;9;Knob Vilibald;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
10;10;»eöka Roman;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
11;11;Bl·hovec Ji¯Ì;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
12;12;»erb·k Miroslav;ODA;ODA;1992;1;0;0;0;0;0;0;0;1
13;13;Kafka Jan;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
14;14;Ch·b Milan;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
15;15;Ledvinka Karel;ODA;ODA;1992;1;0;0;0;0;0;0;0;1
16;16;Kulka Duöan;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
17;17;DoskoËil Jan;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
18;18;N˝Ëov· VÌtÏzslava;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
19;19;Roudnick· Ji¯ina;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
20;20;KynËl Milan;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
21;21;Kamaryt Josef;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
22;22;Lojdov· Kate¯ina;ODA;ODA;1992;1;0;0;0;0;0;0;0;1
23;23;MenöÌk Karel;ODA;ODA;1992;1;0;0;0;0;0;0;0;0
24;24;Trojan ZdenÏk;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;1
25;25;Gross Stanislav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;1
26;26;HavlÌËek Ivan;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
27;27;Volfov· Jana;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
28;28;TomËÌk Jan;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
29;29;GubÌn Oleg;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
30;30;V˝rut Karel;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
31;31;MaÚ·sek Jaroslav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
32;32;P·cha Old¯ich;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
33;33;Valeck˝ Miroslav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
34;34;Zeman Eduard;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;1
35;35;Pr˘öa Ji¯Ì;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
36;36;BroûÌk Frantiöek;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;1
37;37;Pr˘öa Josef;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
38;38;Straka Jaroslav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
39;39;MatÏcha Miroslav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
40;40;Foldyna Jaroslav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
41;41;FarmaËka Jaroslav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
42;42;»evela Rostislav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
43;43;Novotn˝ Milan;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
44;44;B¯ezina Ji¯Ì;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
45;45;Grulich V·clav;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;1
46;46;äkromach ZdenÏk;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
47;47;Jaöek Pavel;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
48;48;VymÏtal VojtÏch;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
49;49;Kinzel Ivan;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
50;50;V·clavek Ji¯Ì;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
51;51;Pr·öek Ji¯Ì;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
52;52;Vetch˝ VladimÌr;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
53;53;Fischerov· Eva;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;1
54;54;KoöÌk LubomÌr;»SSD;»SSD;1992;1;0;0;0;0;0;0;0;0
55;55;K¯eËek Stanislav;HSD-SMS;»SSD;1992;0;1;0;0;0;1;0;0;0
56;56;Kmenta Josef;HSD-SMS;CAO;1992;0;1;0;0;0;0;1;1;0
57;57;Brech Petr;HSD-SMS;LB;1992;0;1;0;0;0;0;1;1;0
58;58;Kraus Michal;HSD-SMS;»SSD;1992;0;1;0;0;0;1;0;0;1
59;59;Pol·ch Jan;HSD-SMS;SDL;1992;0;1;0;0;0;0;1;1;0
60;60;SkoËovsk˝ Miloö;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;1
61;61;Jegla Jan;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;1
62;62;Kavan Petr;HSD-SMS;HSMSMNSJ;1992;0;1;0;0;0;0;1;1;1
63;63;ätambera Dalibor;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;1
64;64;DoËkal VÌtÏzslav;HSD-SMS;HSMSMNSJ;1992;0;1;0;0;0;0;1;1;0
65;65;KatrÚ·k Josef;HSD-SMS;MNS-HSS;1992;0;1;0;0;0;0;1;1;0
66;66;Dresler Rudolf;HSD-SMS;HSMSMNSJ;1992;0;1;0;0;0;0;1;1;0
67;67;éemla Jaroslav;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;0
68;68;Rudinsk˝ Frantiöek;HSD-SMS;HSMSMNSJ;1992;0;1;0;0;0;0;1;1;0
69;69;Opat¯il Rudolf;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;1
70;70;KaËenka Frantiöek;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;1
71;71;BroulÌk Jaroslav;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;1
72;72;Hubov· Marta;HSD-SMS;ODA;1992;0;1;0;0;0;1;0;0;1
73;73;KolomaznÌk Karel;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;0
74;74;Alt VladimÌr;HSD-SMS;»MUS;1992;0;1;0;0;0;0;1;1;0
75;75;KonÌËek Josef;HDéJ;DéJ;1992;1;0;1;0;0;0;0;0;0
76;76;Malkovsk· ZdeÚka;HDéJ;DéJ;1992;1;0;1;0;0;0;0;0;0
77;77;Pauer Jaroslav;NSS-»SNS;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
78;78;Suöick˝ Ji¯Ì;NSS-»SNS;PB;1992;0;1;1;0;1;0;0;1;0
79;79;Kyli·n Josef;NSS-»SNS;ODA;1992;0;1;1;1;0;0;0;0;0
80;80;Ruprich VÌt;D92;ODA;1992;0;1;1;1;0;0;0;0;0
81;81;Zem·nek Richard;SRNDJ;DEU;1992;0;1;1;0;1;0;0;1;0
82;82;Decker Jan;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
83;83;JaneËek Josef;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
84;84;Strnadel Tom·ö;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
85;85;Sova Karel;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
86;86;Blaûek Ji¯Ì;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
87;87;B¯ich·Ëek Petr;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
88;88;Volenec V·clav;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
89;89;H·jek Milan;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
90;90;Pl·niËka Pavel;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
91;91;M·lek Ji¯Ì;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
92;92;Bureö Jan;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
93;93;V˝born˝ Miloslav;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
94;94;Severa Pavel;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
95;95;M·lek Jan;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
96;96;Bedn·¯ Josef;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
97;97;Filip ZdenÏk;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
98;98;Kasal Jan;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
99;99;Karas Ji¯Ì;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
100;100;BÏlehr·dek Stanislav;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
101;101;U¯iË·¯ Ji¯Ì;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
102;102;HavÌ¯ Frantiöek;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
103;103;Kub·t Miloslav;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
104;104;Nedomansk˝ Leopold;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
105;105;Ambrozek Libor;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
106;106;Kr·kora Ji¯Ì;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
107;107;Mach Bed¯ich;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
108;108;Kubiö Josef;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
109;109;BrenÌk Jan;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
110;110;Proch·zka VladimÌr;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;1
111;111;M·dr Rostislav;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
112;112;JanËar Ji¯Ì;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
113;113;Vyslouûil Karel;KDU-»SL;ODA;1992;0;1;0;0;0;1;0;0;0
114;114;HanzlÌk Tom·ö;KDU-»SL;KDU-»SL;1992;1;0;0;0;0;0;0;0;0
115;115;Huta¯ Jan;HSS;»MUS;1992;0;1;1;0;1;0;0;1;0
116;116;Kadlec ZdenÏk;HSS;LB;1992;0;1;1;0;1;0;0;1;0
117;117;Kozmon Alad·r;HSS;CAO;1992;0;1;1;0;1;0;0;1;0
118;118;Sk¯ebsk˝ Miloslav;HSS;MNS-HSS;1992;0;1;1;0;1;0;0;1;0
119;119;V·lek Karel;HSS;»MUS;1992;0;1;1;0;1;0;0;1;0
120;120;Sp·Ëil Jaroslav;HSS;MNS-HSS;1992;0;1;1;0;1;0;0;1;0
121;121;Hirö Pavel;LSU;ODS;1992;0;1;0;0;0;1;0;0;1
122;122;Bodenlos Vav¯inec;LSU;SD-LSNS;1992;0;1;0;0;0;0;1;1;0
123;123;Ma¯Ìk Miroslav;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
124;124;Vyvadil Ji¯Ì;LSU;»SSD;1992;0;1;0;0;0;1;0;0;1
125;125;S˝kora Jaroslav;LSU;»MUS;1992;0;1;0;0;0;0;1;1;1
126;126;Dvo¯·k Miroslav;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
127;127;Vydra Josef;LSU;»SSD;1992;0;1;0;0;0;1;0;0;0
128;128;HolubiËka Jaroslav;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
129;129;VaËk·¯ Ji¯Ì;LSU;KDU-»SL;1992;0;1;0;0;0;1;0;0;1
130;130;Tichava Vlastimil;LSU;SD-LSNS;1992;0;1;0;0;0;0;1;1;0
131;131;Kadlec Milan;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
132;132;BezdÏkovsk˝ VladimÌr;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
133;133;Langov· Milena;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
134;134;Kadubec Ji¯Ì;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
135;135;R˘ûiËka Ji¯Ì;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
136;136;PospÌöil Rudolf;LSU;SD-LSNS;1992;0;1;0;0;0;0;1;1;0
137;137;Tom·öek Jan;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
138;138;Pohlov· Marta;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
139;139;VÌöek Josef;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
140;140;Sommer Jaroslav;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
141;141;Bachr Ji¯Ì;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
142;142;Hej·tko Jaroslav;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
143;143;Nekvapil Josef;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
144;144;Havelka Frantiöek;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
145;145;Radil V·clav;LSU;SD-LSNS;1992;0;1;0;0;0;0;1;1;0
146;146;Hronov· Marie;LSU;SZ;1992;0;1;0;0;0;0;1;1;0
147;147;Melichar VladimÌr;LSU;SD-LSNS;1992;0;1;0;0;0;0;1;1;0
148;148;KalÌk Jind¯ich;LSU;ODA;1992;0;1;0;0;0;1;0;0;0
149;149;Vainar Rostislav;LSU;»MUS;1992;0;1;0;0;0;0;1;1;0
150;150;Dienstbier Ond¯ej;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
151;151;Hanuö Miloslav;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
152;152;Forman Petr;OH;ODA;1992;0;1;1;1;0;0;0;0;0
153;153;Kasalick˝ Ivan;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
154;154;Schov·nek Pavel;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
155;155;Bub·k Ji¯Ì;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
156;156;Lasovsk˝ Petr;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
157;157;HudeËek Karel;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
158;158;LÌbal VladimÌr;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
159;159;Lerch Jan;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
160;160;H·jek Josef;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
161;161;Ulahel Frantiöek;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
162;162;NoûiËka V·clav;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
163;163;Koz·nek Petr;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
164;164;Holomek Karel;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
165;165;ätÏrba Miloslav;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
166;166;Svobodov· Eva;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
167;167;NeËas Josef;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
168;168;Straka Miloslav;OH;ODA;1992;0;1;1;1;0;0;0;0;0
169;169;BÌlek Frantiöek;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
170;170;Pokorn˝ Ivan;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
171;171;Zlatuöka Ji¯Ì;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
172;172;Trnka Frantiöek;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;1
173;173;Siuda AntonÌn;OH;»SSD;1992;0;1;1;1;0;0;0;0;0
174;174;S˝kora Milan;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
175;175;Horniöer Ivan;OH;SD-LSNS;1992;0;1;1;0;1;0;0;1;0
176;176;äaf·¯ Frantiöek;OH;DEU;1992;0;1;1;0;1;0;0;1;0
177;177;Zaor·lek LubomÌr;OH;»SSD;1992;0;1;1;1;0;0;0;0;0
178;178;Krampera ZdenÏk;SPR-RS»;SPR-RS»;1992;1;0;0;0;0;0;0;0;0
179;179;äoler Ji¯Ì;SPR-RS»;CAO;1992;0;1;0;0;0;0;1;1;1
180;180;Ciplov· Marcela;SPR-RS»;SPR-RS»;1992;1;0;0;0;0;0;0;0;0
181;181;Valach VÌtÏzslav;SPR-RS»;»MUS;1992;0;1;0;0;0;0;1;1;1
182;182;Vik Jan;SPR-RS»;SPR-RS»;1992;1;0;0;0;0;0;0;0;1
183;183;Kaöp·rek Miroslav;SPR-RS»;NEZ;1992;0;1;0;0;0;0;1;1;1
184;184;Tal·öek Frantiöek;SPR-RS»;SPR-RS»;1992;1;0;0;0;0;0;0;0;0
185;185;Kraus Pavel;KAN;DEU;1992;0;1;1;0;1;0;0;1;0
186;186;Pokorn· Ivanka;KAN;DEU;1992;0;1;1;0;1;0;0;1;0
187;187;Gajdorus Miloslav;KAN;DEU;1992;0;1;1;0;1;0;0;1;0
188;188;Ors·g Frantiöek;KAN;DEU;1992;0;1;1;0;1;0;0;1;0
189;189;Pavelka Ji¯Ì;KAN;ODS;1992;0;1;1;1;0;0;0;0;0
190;190;Zbo¯il ZdenÏk;KAN;DEU;1992;0;1;1;0;1;0;0;1;0
191;191;Stiborov· Marie;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
192;192;Exner V·clav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
193;193;VorlÌËek ZdenÏk;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
194;194;Papeû V·clav;LB (KS»M);S»K;1992;0;1;0;0;0;0;1;1;0
195;195;J˘n Ji¯Ì;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
196;196;VÏrtel·¯ V·clav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
197;197;Franzlov· Olga;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
198;198;Dolejö Ji¯Ì;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
199;199;»apka Cyril;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
200;200;Silber RadomÌr;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
201;201;Zeman Jan;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
202;202;Ortman Jaroslav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
203;203;Frank V·clav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
204;204;GrospiË Stanislav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
205;205;Duras Jaroslav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
206;206;Jir·k Jaroslav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
207;207;Sk·la Karel;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
208;208;Bumbov· Stanislava;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
209;209;Pacourkov· Vlasta;LB (KS»M);SDL;1992;0;1;0;0;0;0;1;1;0
210;210;KlÌma Josef;LB (KS»M);SDL;1992;0;1;0;0;0;0;1;1;0
211;211;Ryzka Ji¯Ì;LB (KS»M);SDL;1992;0;1;0;0;0;0;1;1;0
212;212;Hrbkov· Olga;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
213;213;Maryt Ji¯Ì;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
214;214;Lagov· Hana;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
215;215;V·chalov· Anna;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
216;216;Podlipsk˝ Frantiöek;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
217;217;V·clav Josef;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
218;218;»eliöov· KvÏtoslava;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
219;219;»apek Miroslav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
220;220;Chudoba Martin;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
221;221;éiûka Jaroslav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
222;222;Brynychov· Ludmila;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
223;223;Maixner Frantiöek;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
224;224;MachaÚ Old¯ich;LB (KS»M);SDL;1992;0;1;0;0;0;0;1;1;0
225;225;MajerËÌn Josef;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
226;226;HornÌk Jind¯ich;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
227;227;Burger Michal;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
228;228;äÌnov· Dana;LB (KS»M);SDL;1992;0;1;0;0;0;0;1;1;0
229;229;Bern·öek Jind¯ich;LB (KS»M);S»K;1992;0;1;0;0;0;0;1;1;0
230;230;Kysela Jan;LB (KS»M);S»K;1992;0;1;0;0;0;0;1;1;0
231;231;ätrait Jaroslav RS;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
232;232;MandÌk Josef;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
233;233;Svobodov· Alena;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
234;234;KutÌlek Jan;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
235;235;Zelinka Libor;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
236;236;Snopek V·clav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
237;237;HrazdÌra AntonÌn;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
238;238;»undrle V·clav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
239;239;»ech·k VojtÏch;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
240;240;Matulka Dalibor;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
241;241;Navr·til Jan;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;1
242;242;Kov·Ëik Pavel;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
243;243;Struökov· Marta;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
244;244;Boh·Ëkov· Ludmila;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
245;245;Lev·k Leopold;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
246;246;Han·k Pavel;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
247;247;äaur VladimÌr;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
248;248;B˝Ëek Ladislav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
249;249;ävec Ji¯Ì;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
250;250;Videck˝ Jaroslav;LB (KS»M);SDL;1992;0;1;0;0;0;0;1;1;0
251;251;Kleibl Ji¯Ì;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
252;252;MachalÌk Ji¯Ì;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
253;253;Soural Jaroslav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
254;254;Palas Jaroslav;LB (KS»M);»SSD;1992;0;1;0;0;0;1;0;0;1
255;255;KluËka V·clav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
256;256;Kucha¯ Vlastislav;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;1
257;257;äkodov· VilemÌna;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
258;258;Hanzelkov· Helena;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
259;259;RumpÌkov· Eva;LB (KS»M);LB;1992;0;1;0;0;0;0;1;1;0
260;260;Such˝ Frantiöek;LB (KS»M);SDL;1992;0;1;0;0;0;0;1;1;0
261;261;Laga Petr;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
262;262;Petr·ö AntonÌn;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
263;263;Kruöina Jaroslav;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
264;264;Cardov· Jaroslava;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
265;265;Gajd·Ëek Petr;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
266;266;Hoö VladimÌr;LB (KS»M);KS»M;1992;0;1;0;0;0;1;0;1;0
267;267;Bureö Eduard;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
268;268;KlÌma Ji¯Ì;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;0
269;269;Tlust˝ Vlastimil;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
270;270;»ern˝ Jan;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
271;271;Benda Marek;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
272;272;Kouck˝ Jan;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
273;273;Kr·sa V·clav;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
274;274;Klas Jan;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
275;275;Lobkowicz Michal;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
276;276;Trojan V·clav;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
277;277;Peöek Pavel;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
278;278;Bejlek Jan;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;0
279;279;Valut Frantiöek;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;0
280;280;Rˆschov· Anna;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
281;281;PeËenka AntonÌn;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;0
282;282;»erm·k Petr;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
283;283;Haringer Ji¯Ì;ODS/KDS;KDU-»SL;1992;0;1;0;0;0;1;0;0;1
284;284;MandelÌk Richard;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
285;285;Melichar Jaroslav;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
286;286;Brodsk˝ Karel;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;0
287;287;Kozel Frantiöek;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
288;288;Luk·ö VÏnceslav;ODS/KDS;KDU-»SL;1992;0;1;0;0;0;1;0;0;1
289;289;Honajzer Ji¯Ì;ODS/KDS;ODS;1992;1;0;0;0;0;0;0;0;1
290;290;Tollner Pavel;ODS/KDS;KDU-»SL;1992;0;1;0;0;0;1;0;0;1
